MARGINALPDBC;
2021;01;29;21;54.34;54.34;
2021;01;29;22;50.03;50.03;
2021;01;29;23;45.9;45.9;
2021;01;29;24;35;35;
*
MARGINALPDBC;
2021;01;30;1;12.97;12.97;
2021;01;30;2;5.1;5.1;
2021;01;30;3;2.4;2.4;
2021;01;30;4;1.95;1.95;
2021;01;30;5;1.95;1.95;
2021;01;30;6;1.95;1.95;
2021;01;30;7;1.95;1.95;
2021;01;30;8;1.95;1.95;
2021;01;30;9;1.95;1.95;
2021;01;30;10;4;4;
2021;01;30;11;5.1;5.1;
2021;01;30;12;1.95;1.95;
2021;01;30;13;1.95;1.95;
2021;01;30;14;1.95;1.95;
2021;01;30;15;1.95;1.95;
2021;01;30;16;1.95;1.95;
2021;01;30;17;1.95;1.95;
2021;01;30;18;1.95;1.95;
2021;01;30;19;5.1;5.1;
2021;01;30;20;8.4;8.4;
2021;01;30;21;14;14;
2021;01;30;22;10.99;10.99;
2021;01;30;23;5.1;5.1;
2021;01;30;24;1.95;1.95;
*
MARGINALPDBC;
2021;01;31;1;1.95;1.95;
2021;01;31;2;1.9;1.9;
2021;01;31;3;1;1;
2021;01;31;4;0.16;0.16;
2021;01;31;5;0.16;0.16;
2021;01;31;6;0.16;0.16;
2021;01;31;7;0.16;0.16;
2021;01;31;8;0.16;0.16;
2021;01;31;9;0.16;0.16;
2021;01;31;10;1;1;
2021;01;31;11;1.95;1.95;
2021;01;31;12;1.95;1.95;
2021;01;31;13;1.95;1.95;
2021;01;31;14;1.95;1.95;
2021;01;31;15;1.95;1.95;
2021;01;31;16;1.94;1.94;
2021;01;31;17;1.9;1.9;
2021;01;31;18;1.95;1.95;
2021;01;31;19;1.95;1.95;
2021;01;31;20;1.95;1.95;
2021;01;31;21;1.96;1.96;
2021;01;31;22;1.96;1.96;
2021;01;31;23;1.95;1.95;
2021;01;31;24;1.95;1.95;
*
MARGINALPDBC;
2021;02;01;1;1.94;1.94;
2021;02;01;2;0.56;0.56;
2021;02;01;3;0.16;0.16;
2021;02;01;4;0.16;0.16;
2021;02;01;5;0.16;0.16;
2021;02;01;6;1.59;1.59;
2021;02;01;7;1.95;1.95;
2021;02;01;8;5.98;5.98;
2021;02;01;9;17.56;17.56;
2021;02;01;10;23.05;23.05;
2021;02;01;11;18.15;18.15;
2021;02;01;12;10.33;10.33;
2021;02;01;13;5.02;5.02;
2021;02;01;14;3.5;3.5;
2021;02;01;15;1.95;1.95;
2021;02;01;16;3.5;3.5;
2021;02;01;17;6.5;6.5;
2021;02;01;18;10.67;10.67;
2021;02;01;19;25;25;
2021;02;01;20;36.6;36.6;
2021;02;01;21;39.3;39.3;
2021;02;01;22;36.21;36.21;
2021;02;01;23;23.15;23.15;
2021;02;01;24;12.55;12.55;
*
MARGINALPDBC;
2021;02;02;1;10.25;10.25;
2021;02;02;2;8.5;8.5;
2021;02;02;3;6.1;6.1;
