Year;Month;Day;Time;Price_1
2020;8;28;9;41.23
2020;8;28;10;44.48
2020;8;28;11;46.01
2020;8;28;12;43.48
2020;8;28;13;45.0
2020;8;28;14;44.33
2020;8;28;15;41.44
2020;8;28;16;38.25
2020;8;28;17;38.25
2020;8;28;18;33.27
2020;8;28;19;32.27
2020;8;28;20;33.37
2020;8;28;21;37.72
2020;8;28;22;43.48
2020;8;28;23;41.38
2020;8;28;24;39.19
2020;8;29;1;36.82
2020;8;29;2;33.76
2020;8;29;3;30.74
2020;8;29;4;29.27
2020;8;29;5;28.31
2020;8;29;6;29.0
2020;8;29;7;29.6
2020;8;29;8;29.97
2020;8;29;9;35.94
2020;8;29;10;38.3
2020;8;29;11;30.53
2020;8;29;12;28.95
2020;8;29;13;28.95
2020;8;29;14;29.0
2020;8;29;15;28.34
2020;8;29;16;24.0
2020;8;29;17;21.0
2020;8;29;18;20.2
2020;8;29;19;23.1
2020;8;29;20;28.47
2020;8;29;21;33.76
2020;8;29;22;43.82
2020;8;29;23;41.92
2020;8;29;24;39.26
2020;8;30;1;38.2
2020;8;30;2;34.98
2020;8;30;3;32.08
2020;8;30;4;31.34
2020;8;30;5;30.74
2020;8;30;6;30.98
2020;8;30;7;30.59
2020;8;30;8;30.74
2020;8;30;9;31.97
2020;8;30;10;32.25
2020;8;30;11;32.39
2020;8;30;12;32.25
2020;8;30;13;31.38
2020;8;30;14;30.4
2020;8;30;15;29.97
2020;8;30;16;29.23
2020;8;30;17;29.98
2020;8;30;18;31.41
2020;8;30;19;35.18
2020;8;30;20;39.08
2020;8;30;21;42.7
2020;8;30;22;43.13
2020;8;30;23;41.97
2020;8;30;24;37.0
2020;8;31;1;33.39
2020;8;31;2;30.82
2020;8;31;3;28.89
2020;8;31;4;28.43
2020;8;31;5;29.41
2020;8;31;6;34.39
2020;8;31;7;45.24
2020;8;31;8;42.92
2020;8;31;9;44.88
2020;8;31;10;44.3
2020;8;31;11;41.06
2020;8;31;12;39.9
2020;8;31;13;44.18
2020;8;31;14;45.18
2020;8;31;15;44.88
2020;8;31;16;44.35
2020;8;31;17;44.35
2020;8;31;18;44.88
2020;8;31;19;46.18
2020;8;31;20;47.88
2020;8;31;21;51.18
2020;8;31;22;51.77
2020;8;31;23;50.77
2020;8;31;24;45.0
2020;9;1;1;42.71
2020;9;1;2;38.0
2020;9;1;3;36.55
2020;9;1;4;35.0
2020;9;1;5;36.2
2020;9;1;6;38.89
2020;9;1;7;48.08
2020;9;1;8;50.74
2020;9;1;9;51.18
2020;9;1;10;51.27
2020;9;1;11;51.34
2020;9;1;12;51.18
2020;9;1;13;50.86
2020;9;1;14;49.77
2020;9;1;15;47.12
2020;9;1;16;47.0
2020;9;1;17;48.58
2020;9;1;18;49.27
2020;9;1;19;48.03
2020;9;1;20;46.19
2020;9;1;21;48.08
2020;9;1;22;50.02
2020;9;1;23;44.35
2020;9;1;24;40.01
2020;9;2;1;41.67
2020;9;2;2;38.02
2020;9;2;3;36.35
2020;9;2;4;34.72
2020;9;2;5;35.7
2020;9;2;6;38.35
2020;9;2;7;44.07
2020;9;2;8;44.35
2020;9;2;9;46.0
2020;9;2;10;47.01
2020;9;2;11;44.35
2020;9;2;12;44.35
2020;9;2;13;45.02
2020;9;2;14;44.11
2020;9;2;15;43.96
2020;9;2;16;44.02
2020;9;2;17;46.46
2020;9;2;18;48.01
2020;9;2;19;48.03
2020;9;2;20;49.77
2020;9;2;21;51.08
2020;9;2;22;52.18
2020;9;2;23;49.34
2020;9;2;24;43.94
2020;9;3;1;44.55
2020;9;3;2;40.93
2020;9;3;3;38.36
2020;9;3;4;35.84
2020;9;3;5;35.43
2020;9;3;6;38.73
2020;9;3;7;49.5
2020;9;3;8;51.89
2020;9;3;9;51.18
2020;9;3;10;52.18
2020;9;3;11;48.17
2020;9;3;12;48.0
2020;9;3;13;46.98
2020;9;3;14;44.35
2020;9;3;15;44.3
2020;9;3;16;41.47
2020;9;3;17;42.65
2020;9;3;18;44.69
2020;9;3;19;50.12
2020;9;3;20;51.89
2020;9;3;21;54.51
2020;9;3;22;52.57
2020;9;3;23;50.01
2020;9;3;24;44.11
2020;9;4;1;44.34
2020;9;4;2;39.07
2020;9;4;3;36.2
2020;9;4;4;33.4
2020;9;4;5;32.68
2020;9;4;6;33.57
2020;9;4;7;43.17
2020;9;4;8;48.43
2020;9;4;9;51.64
2020;9;4;10;51.25
2020;9;4;11;50.12
2020;9;4;12;48.69
2020;9;4;13;48.81
2020;9;4;14;46.24
2020;9;4;15;42.54
2020;9;4;16;40.16
2020;9;4;17;40.09
2020;9;4;18;44.0
2020;9;4;19;46.03
2020;9;4;20;48.79
2020;9;4;21;51.25
2020;9;4;22;50.52
2020;9;4;23;44.0
2020;9;4;24;40.37
2020;9;5;1;39.58
2020;9;5;2;38.4
2020;9;5;3;38.4
2020;9;5;4;38.4
2020;9;5;5;30.9
2020;9;5;6;30.9
2020;9;5;7;31.6
2020;9;5;8;34.2
2020;9;5;9;38.3
2020;9;5;10;37.55
2020;9;5;11;32.7
2020;9;5;12;34.91
2020;9;5;13;35.65
2020;9;5;14;34.89
2020;9;5;15;33.23
2020;9;5;16;30.5
2020;9;5;17;30.04
2020;9;5;18;30.9
2020;9;5;19;30.8
2020;9;5;20;37.03
2020;9;5;21;42.8
2020;9;5;22;43.08
2020;9;5;23;38.94
2020;9;5;24;31.16
2020;9;6;1;34.04
2020;9;6;2;31.0
2020;9;6;3;30.29
2020;9;6;4;29.32
2020;9;6;5;29.39
2020;9;6;6;29.6
2020;9;6;7;30.8
2020;9;6;8;30.9
2020;9;6;9;30.8
2020;9;6;10;30.01
2020;9;6;11;27.5
2020;9;6;12;25.94
2020;9;6;13;26.36
2020;9;6;14;30.7
2020;9;6;15;30.28
2020;9;6;16;29.6
2020;9;6;17;27.99
2020;9;6;18;27.29
2020;9;6;19;27.98
2020;9;6;20;31.0
2020;9;6;21;42.92
2020;9;6;22;46.75
2020;9;6;23;43.88
2020;9;6;24;38.5
2020;9;7;1;40.0
2020;9;7;2;31.07
2020;9;7;3;30.9
2020;9;7;4;30.53
2020;9;7;5;30.58
2020;9;7;6;33.32
2020;9;7;7;42.37
2020;9;7;8;40.96
2020;9;7;9;39.58
2020;9;7;10;37.14
2020;9;7;11;32.7
2020;9;7;12;33.9
2020;9;7;13;39.0
2020;9;7;14;43.98
2020;9;7;15;42.52
2020;9;7;16;40.11
2020;9;7;17;41.37
2020;9;7;18;44.01
2020;9;7;19;44.3
2020;9;7;20;45.86
2020;9;7;21;49.64
2020;9;7;22;50.64
2020;9;7;23;44.3
2020;9;7;24;39.9
2020;9;8;1;37.71
2020;9;8;2;32.4
2020;9;8;3;31.7
2020;9;8;4;30.55
2020;9;8;5;30.55
2020;9;8;6;31.87
2020;9;8;7;39.84
2020;9;8;8;43.21
2020;9;8;9;44.07
2020;9;8;10;43.37
2020;9;8;11;37.27
2020;9;8;12;37.0
2020;9;8;13;41.31
2020;9;8;14;44.3
2020;9;8;15;45.26
2020;9;8;16;44.51
2020;9;8;17;45.57
2020;9;8;18;44.35
2020;9;8;19;45.0
2020;9;8;20;48.69
2020;9;8;21;51.57
2020;9;8;22;52.26
2020;9;8;23;49.24
2020;9;8;24;45.26
2020;9;9;1;42.11
2020;9;9;2;38.35
2020;9;9;3;38.3
2020;9;9;4;34.97
2020;9;9;5;34.77
2020;9;9;6;37.17
2020;9;9;7;47.84
2020;9;9;8;50.64
2020;9;9;9;50.76
2020;9;9;10;50.97
2020;9;9;11;49.87
2020;9;9;12;49.57
2020;9;9;13;49.94
2020;9;9;14;50.07
2020;9;9;15;49.89
2020;9;9;16;48.2
2020;9;9;17;48.51
2020;9;9;18;46.57
2020;9;9;19;45.81
2020;9;9;20;48.58
2020;9;9;21;50.87
2020;9;9;22;51.45
2020;9;9;23;48.01
2020;9;9;24;42.68
2020;9;10;1;43.47
2020;9;10;2;39.54
2020;9;10;3;37.57
2020;9;10;4;36.0
2020;9;10;5;34.4
2020;9;10;6;36.94
2020;9;10;7;45.18
2020;9;10;8;47.28
2020;9;10;9;49.01
2020;9;10;10;49.04
2020;9;10;11;46.28
2020;9;10;12;44.79
2020;9;10;13;48.0
2020;9;10;14;47.98
2020;9;10;15;47.53
2020;9;10;16;47.53
2020;9;10;17;47.87
2020;9;10;18;47.33
2020;9;10;19;46.36
2020;9;10;20;48.01
2020;9;10;21;49.66
2020;9;10;22;50.52
2020;9;10;23;48.08
2020;9;10;24;43.98
2020;9;11;1;45.84
2020;9;11;2;42.0
2020;9;11;3;39.38
2020;9;11;4;36.79
2020;9;11;5;36.85
2020;9;11;6;41.12
2020;9;11;7;49.04
2020;9;11;8;50.02
2020;9;11;9;50.04
2020;9;11;10;50.27
2020;9;11;11;49.58
2020;9;11;12;48.96
2020;9;11;13;49.04
2020;9;11;14;49.17
2020;9;11;15;49.53
2020;9;11;16;48.3
2020;9;11;17;43.15
2020;9;11;18;48.01
2020;9;11;19;49.04
2020;9;11;20;50.01
2020;9;11;21;51.67
2020;9;11;22;52.05
2020;9;11;23;49.83
2020;9;11;24;47.41
2020;9;12;1;46.0
2020;9;12;2;42.25
2020;9;12;3;40.67
2020;9;12;4;39.2
2020;9;12;5;37.37
2020;9;12;6;36.2
2020;9;12;7;36.43
2020;9;12;8;39.46
2020;9;12;9;39.46
2020;9;12;10;39.08
2020;9;12;11;38.93
2020;9;12;12;37.35
2020;9;12;13;38.05
2020;9;12;14;37.72
2020;9;12;15;36.72
2020;9;12;16;36.0
2020;9;12;17;36.82
2020;9;12;18;38.93
2020;9;12;19;44.9
2020;9;12;20;49.02
2020;9;12;21;49.98
2020;9;12;22;47.06
2020;9;12;23;43.0
2020;9;12;24;38.67
2020;9;13;1;36.53
2020;9;13;2;34.0
2020;9;13;3;31.7
2020;9;13;4;31.46
2020;9;13;5;30.82
2020;9;13;6;30.46
2020;9;13;7;30.28
2020;9;13;8;30.13
2020;9;13;9;30.13
2020;9;13;10;31.05
2020;9;13;11;31.15
2020;9;13;12;32.0
2020;9;13;13;34.0
2020;9;13;14;32.26
2020;9;13;15;30.54
2020;9;13;16;30.45
2020;9;13;17;30.46
2020;9;13;18;34.2
2020;9;13;19;40.0
2020;9;13;20;48.0
2020;9;13;21;50.52
2020;9;13;22;48.08
2020;9;13;23;43.5
2020;9;13;24;39.73
2020;9;14;1;37.84
2020;9;14;2;34.48
2020;9;14;3;32.9
2020;9;14;4;32.35
2020;9;14;5;32.32
2020;9;14;6;36.07
2020;9;14;7;47.01
2020;9;14;8;47.01
2020;9;14;9;47.01
2020;9;14;10;47.17
2020;9;14;11;45.07
2020;9;14;12;41.49
2020;9;14;13;42.34
2020;9;14;14;43.66
2020;9;14;15;42.46
2020;9;14;16;43.5
2020;9;14;17;46.07
2020;9;14;18;46.01
2020;9;14;19;47.01
2020;9;14;20;48.54
2020;9;14;21;51.47
2020;9;14;22;53.01
2020;9;14;23;51.0
2020;9;14;24;48.0
2020;9;15;1;44.81
2020;9;15;2;41.0
2020;9;15;3;39.2
2020;9;15;4;37.77
2020;9;15;5;38.6
2020;9;15;6;41.81
2020;9;15;7;50.54
2020;9;15;8;51.28
2020;9;15;9;52.78
2020;9;15;10;52.98
2020;9;15;11;51.0
2020;9;15;12;50.37
2020;9;15;13;50.9
2020;9;15;14;50.99
2020;9;15;15;50.37
2020;9;15;16;49.54
2020;9;15;17;50.37
2020;9;15;18;50.33
2020;9;15;19;50.82
2020;9;15;20;52.01
2020;9;15;21;54.83
2020;9;15;22;56.83
2020;9;15;23;53.01
2020;9;15;24;51.51
2020;9;16;1;50.12
2020;9;16;2;46.3
2020;9;16;3;45.1
2020;9;16;4;42.77
2020;9;16;5;42.72
2020;9;16;6;46.35
2020;9;16;7;52.9
2020;9;16;8;53.22
2020;9;16;9;53.07
2020;9;16;10;53.27
2020;9;16;11;53.19
2020;9;16;12;53.01
2020;9;16;13;53.08
2020;9;16;14;53.22
2020;9;16;15;53.22
2020;9;16;16;53.22
2020;9;16;17;53.44
2020;9;16;18;53.26
2020;9;16;19;53.26
2020;9;16;20;53.39
2020;9;16;21;54.72
2020;9;16;22;53.75
2020;9;16;23;48.77
2020;9;16;24;44.18
2020;9;17;1;42.49
2020;9;17;2;37.88
2020;9;17;3;35.31
2020;9;17;4;34.52
2020;9;17;5;34.58
2020;9;17;6;36.57
2020;9;17;7;48.0
2020;9;17;8;51.01
2020;9;17;9;52.32
2020;9;17;10;52.41
2020;9;17;11;50.92
2020;9;17;12;50.5
2020;9;17;13;50.0
2020;9;17;14;49.87
2020;9;17;15;50.43
2020;9;17;16;50.21
2020;9;17;17;50.12
2020;9;17;18;50.92
2020;9;17;19;52.41
2020;9;17;20;53.0
2020;9;17;21;54.04
2020;9;17;22;53.54
2020;9;17;23;47.82
2020;9;17;24;41.62
2020;9;18;1;38.21
2020;9;18;2;35.12
2020;9;18;3;34.9
2020;9;18;4;34.5
2020;9;18;5;34.19
2020;9;18;6;36.9
2020;9;18;7;45.02
2020;9;18;8;48.01
2020;9;18;9;50.82
2020;9;18;10;51.97
2020;9;18;11;48.23
2020;9;18;12;47.01
2020;9;18;13;45.69
2020;9;18;14;44.07
2020;9;18;15;42.93
2020;9;18;16;41.57
2020;9;18;17;40.85
2020;9;18;18;43.6
2020;9;18;19;45.49
2020;9;18;20;49.0
2020;9;18;21;52.19
2020;9;18;22;48.0
2020;9;18;23;42.86
2020;9;18;24;40.08
2020;9;19;1;39.9
2020;9;19;2;38.24
2020;9;19;3;35.44
2020;9;19;4;34.3
2020;9;19;5;34.15
2020;9;19;6;34.03
2020;9;19;7;34.31
2020;9;19;8;37.02
2020;9;19;9;39.76
2020;9;19;10;40.39
2020;9;19;11;40.29
2020;9;19;12;39.55
2020;9;19;13;39.62
2020;9;19;14;36.97
2020;9;19;15;35.77
2020;9;19;16;34.5
2020;9;19;17;34.4
2020;9;19;18;35.24
2020;9;19;19;40.62
2020;9;19;20;51.02
2020;9;19;21;51.05
2020;9;19;22;50.04
2020;9;19;23;46.51
2020;9;19;24;40.97
2020;9;20;1;40.34
2020;9;20;2;37.01
2020;9;20;3;35.36
2020;9;20;4;34.4
2020;9;20;5;34.21
2020;9;20;6;34.2
2020;9;20;7;34.8
2020;9;20;8;34.5
2020;9;20;9;35.05
2020;9;20;10;36.75
2020;9;20;11;34.2
2020;9;20;12;36.9
2020;9;20;13;39.8
2020;9;20;14;38.14
2020;9;20;15;34.1
2020;9;20;16;32.95
2020;9;20;17;34.2
2020;9;20;18;38.31
2020;9;20;19;45.99
2020;9;20;20;51.12
2020;9;20;21;51.91
2020;9;20;22;50.87
2020;9;20;23;49.57
2020;9;20;24;45.49
2020;9;21;1;42.95
2020;9;21;2;42.25
2020;9;21;3;38.0
2020;9;21;4;36.75
2020;9;21;5;36.5
2020;9;21;6;41.93
2020;9;21;7;51.73
2020;9;21;8;52.8
2020;9;21;9;52.19
2020;9;21;10;52.65
2020;9;21;11;52.62
2020;9;21;12;51.53
2020;9;21;13;51.73
2020;9;21;14;51.62
2020;9;21;15;50.8
2020;9;21;16;50.03
2020;9;21;17;50.03
2020;9;21;18;50.81
2020;9;21;19;51.36
2020;9;21;20;52.65
2020;9;21;21;56.01
2020;9;21;22;57.86
2020;9;21;23;54.01
2020;9;21;24;50.0
2020;9;22;1;49.23
2020;9;22;2;49.01
2020;9;22;3;46.51
2020;9;22;4;45.49
2020;9;22;5;44.46
2020;9;22;6;43.59
2020;9;22;7;51.73
2020;9;22;8;54.34
2020;9;22;9;54.9
2020;9;22;10;55.01
2020;9;22;11;53.03
2020;9;22;12;52.89
2020;9;22;13;52.76
2020;9;22;14;51.74
2020;9;22;15;50.81
2020;9;22;16;48.32
2020;9;22;17;49.23
2020;9;22;18;49.96
2020;9;22;19;50.81
2020;9;22;20;52.25
2020;9;22;21;55.75
2020;9;22;22;55.47
2020;9;22;23;50.78
2020;9;22;24;47.0
2020;9;23;1;42.45
2020;9;23;2;40.21
2020;9;23;3;38.86
2020;9;23;4;37.66
2020;9;23;5;36.47
2020;9;23;6;39.37
2020;9;23;7;44.54
2020;9;23;8;50.9
2020;9;23;9;51.74
2020;9;23;10;51.23
2020;9;23;11;50.23
2020;9;23;12;49.23
2020;9;23;13;49.24
2020;9;23;14;48.53
2020;9;23;15;43.77
2020;9;23;16;42.89
2020;9;23;17;37.2
2020;9;23;18;41.32
2020;9;23;19;44.07
2020;9;23;20;50.23
2020;9;23;21;52.99
2020;9;23;22;50.9
2020;9;23;23;45.0
2020;9;23;24;40.41
2020;9;24;1;39.73
2020;9;24;2;38.07
2020;9;24;3;35.97
2020;9;24;4;32.7
2020;9;24;5;32.4
2020;9;24;6;33.31
2020;9;24;7;42.13
2020;9;24;8;50.99
2020;9;24;9;51.51
2020;9;24;10;52.89
2020;9;24;11;50.08
2020;9;24;12;47.25
2020;9;24;13;45.99
2020;9;24;14;40.12
2020;9;24;15;33.1
2020;9;24;16;32.4
2020;9;24;17;32.0
2020;9;24;18;31.92
2020;9;24;19;32.1
2020;9;24;20;37.73
2020;9;24;21;45.31
2020;9;24;22;46.07
2020;9;24;23;37.73
2020;9;24;24;31.7
2020;9;25;1;29.1
2020;9;25;2;23.39
2020;9;25;3;21.94
2020;9;25;4;20.8
2020;9;25;5;20.8
2020;9;25;6;20.8
2020;9;25;7;21.99
2020;9;25;8;33.65
2020;9;25;9;35.24
2020;9;25;10;33.65
2020;9;25;11;22.61
2020;9;25;12;20.7
2020;9;25;13;20.6
2020;9;25;14;20.7
2020;9;25;15;20.0
2020;9;25;16;19.05
2020;9;25;17;20.0
2020;9;25;18;20.0
2020;9;25;19;21.0
2020;9;25;20;31.6
2020;9;25;21;47.0
2020;9;25;22;45.72
2020;9;25;23;39.8
2020;9;25;24;35.12
2020;9;26;1;34.01
2020;9;26;2;30.71
2020;9;26;3;28.03
2020;9;26;4;25.25
2020;9;26;5;22.01
2020;9;26;6;23.86
2020;9;26;7;28.95
2020;9;26;8;30.94
2020;9;26;9;32.66
2020;9;26;10;35.16
2020;9;26;11;37.0
2020;9;26;12;32.18
2020;9;26;13;30.5
2020;9;26;14;29.1
2020;9;26;15;24.11
2020;9;26;16;20.95
2020;9;26;17;19.6
2020;9;26;18;19.9
2020;9;26;19;22.0
2020;9;26;20;30.38
2020;9;26;21;41.25
2020;9;26;22;37.53
2020;9;26;23;35.59
2020;9;26;24;30.26
2020;9;27;1;21.4
2020;9;27;2;19.92
2020;9;27;3;17.99
2020;9;27;4;12.25
2020;9;27;5;12.0
2020;9;27;6;14.39
2020;9;27;7;17.86
2020;9;27;8;21.7
2020;9;27;9;22.6
2020;9;27;10;22.6
2020;9;27;11;21.7
2020;9;27;12;20.11
2020;9;27;13;21.7
2020;9;27;14;24.25
2020;9;27;15;24.25
2020;9;27;16;22.0
2020;9;27;17;21.54
2020;9;27;18;21.66
2020;9;27;19;24.51
2020;9;27;20;37.73
2020;9;27;21;45.09
2020;9;27;22;46.48
2020;9;27;23;41.76
2020;9;27;24;37.84
2020;9;28;1;33.3
2020;9;28;2;30.82
2020;9;28;3;29.5
2020;9;28;4;28.6
2020;9;28;5;28.72
2020;9;28;6;30.89
2020;9;28;7;47.04
2020;9;28;8;46.77
2020;9;28;9;48.55
2020;9;28;10;46.55
2020;9;28;11;41.1
2020;9;28;12;40.0
2020;9;28;13;41.08
2020;9;28;14;42.31
2020;9;28;15;41.08
2020;9;28;16;40.07
2020;9;28;17;41.07
2020;9;28;18;44.15
2020;9;28;19;46.55
2020;9;28;20;52.0
2020;9;28;21;55.08
2020;9;28;22;52.24
2020;9;28;23;46.16
2020;9;28;24;40.01
2020;9;29;1;40.43
2020;9;29;2;38.87
2020;9;29;3;36.92
2020;9;29;4;34.79
2020;9;29;5;36.48
2020;9;29;6;39.51
2020;9;29;7;51.07
2020;9;29;8;53.76
2020;9;29;9;54.5
2020;9;29;10;53.25
2020;9;29;11;51.07
2020;9;29;12;50.05
2020;9;29;13;50.47
2020;9;29;14;50.55
2020;9;29;15;49.98
2020;9;29;16;46.51
2020;9;29;17;48.01
2020;9;29;18;50.55
2020;9;29;19;52.05
2020;9;29;20;55.29
2020;9;29;21;59.07
2020;9;29;22;57.5
2020;9;29;23;51.57
2020;9;29;24;46.05
2020;9;30;1;50.07
2020;9;30;2;50.05
2020;9;30;3;50.81
2020;9;30;4;50.07
2020;9;30;5;49.52
2020;9;30;6;46.51
2020;9;30;7;50.99
2020;9;30;8;55.0
2020;9;30;9;56.97
2020;9;30;10;55.34
2020;9;30;11;53.76
2020;9;30;12;52.24
2020;9;30;13;49.17
2020;9;30;14;47.4
2020;9;30;15;45.04
2020;9;30;16;45.0
2020;9;30;17;43.99
2020;9;30;18;44.43
2020;9;30;19;45.07
2020;9;30;20;51.05
2020;9;30;21;55.34
2020;9;30;22;50.02
2020;9;30;23;44.11
2020;9;30;24;37.53
2020;10;1;1;38.7
2020;10;1;2;34.07
2020;10;1;3;31.18
2020;10;1;4;29.75
2020;10;1;5;30.82
2020;10;1;6;34.04
2020;10;1;7;43.53
2020;10;1;8;49.97
2020;10;1;9;52.05
2020;10;1;10;52.05
2020;10;1;11;51.73
2020;10;1;12;48.99
2020;10;1;13;45.65
2020;10;1;14;44.36
2020;10;1;15;41.93
2020;10;1;16;38.33
2020;10;1;17;36.2
2020;10;1;18;37.95
2020;10;1;19;40.0
2020;10;1;20;40.07
2020;10;1;21;50.06
2020;10;1;22;46.08
2020;10;1;23;40.07
2020;10;1;24;30.0
2020;10;2;1;22.44
2020;10;2;2;20.34
2020;10;2;3;18.25
2020;10;2;4;17.0
2020;10;2;5;16.55
2020;10;2;6;16.89
2020;10;2;7;20.32
2020;10;2;8;24.0
2020;10;2;9;26.1
2020;10;2;10;30.19
2020;10;2;11;28.0
2020;10;2;12;28.0
2020;10;2;13;30.2
2020;10;2;14;28.6
2020;10;2;15;20.59
2020;10;2;16;19.84
2020;10;2;17;19.58
2020;10;2;18;19.84
2020;10;2;19;22.44
2020;10;2;20;30.23
2020;10;2;21;40.0
2020;10;2;22;36.78
2020;10;2;23;34.65
2020;10;2;24;24.27
2020;10;3;1;18.13
2020;10;3;2;16.0
2020;10;3;3;12.52
2020;10;3;4;11.39
2020;10;3;5;11.3
2020;10;3;6;11.5
2020;10;3;7;15.57
2020;10;3;8;18.13
2020;10;3;9;18.93
2020;10;3;10;20.0
2020;10;3;11;18.13
2020;10;3;12;14.0
2020;10;3;13;13.99
2020;10;3;14;16.25
2020;10;3;15;15.75
2020;10;3;16;13.78
2020;10;3;17;11.5
2020;10;3;18;13.89
2020;10;3;19;19.2
2020;10;3;20;30.67
2020;10;3;21;39.72
2020;10;3;22;34.33
2020;10;3;23;33.27
2020;10;3;24;31.25
2020;10;4;1;27.0
2020;10;4;2;17.75
2020;10;4;3;14.44
2020;10;4;4;9.97
2020;10;4;5;8.97
2020;10;4;6;5.81
2020;10;4;7;6.78
2020;10;4;8;10.0
2020;10;4;9;10.85
2020;10;4;10;13.57
2020;10;4;11;15.44
2020;10;4;12;11.75
2020;10;4;13;9.97
2020;10;4;14;8.0
2020;10;4;15;4.9
2020;10;4;16;2.5
2020;10;4;17;5.5
2020;10;4;18;5.95
2020;10;4;19;12.92
2020;10;4;20;21.0
2020;10;4;21;36.0
2020;10;4;22;32.99
2020;10;4;23;31.25
2020;10;4;24;28.06
2020;10;5;1;19.81
2020;10;5;2;14.62
2020;10;5;3;14.2
2020;10;5;4;14.2
2020;10;5;5;14.2
2020;10;5;6;20.0
2020;10;5;7;35.07
2020;10;5;8;42.56
2020;10;5;9;39.25
2020;10;5;10;40.06
2020;10;5;11;40.56
2020;10;5;12;39.51
2020;10;5;13;38.06
2020;10;5;14;36.32
2020;10;5;15;33.33
2020;10;5;16;33.23
2020;10;5;17;34.07
2020;10;5;18;38.5
2020;10;5;19;41.71
2020;10;5;20;44.61
2020;10;5;21;46.97
2020;10;5;22;48.03
2020;10;5;23;40.07
2020;10;5;24;38.5
2020;10;6;1;42.57
2020;10;6;2;40.0
2020;10;6;3;35.39
2020;10;6;4;32.39
2020;10;6;5;32.5
2020;10;6;6;31.94
2020;10;6;7;33.1
2020;10;6;8;44.08
2020;10;6;9;46.75
2020;10;6;10;46.28
2020;10;6;11;45.2
2020;10;6;12;41.96
2020;10;6;13;39.29
2020;10;6;14;36.08
2020;10;6;15;34.88
2020;10;6;16;34.91
2020;10;6;17;36.37
2020;10;6;18;41.07
2020;10;6;19;44.92
2020;10;6;20;49.35
2020;10;6;21;52.99
2020;10;6;22;50.8
2020;10;6;23;46.75
2020;10;6;24;44.4
2020;10;7;1;41.63
2020;10;7;2;40.81
2020;10;7;3;39.67
2020;10;7;4;37.84
2020;10;7;5;36.2
2020;10;7;6;36.25
2020;10;7;7;37.32
2020;10;7;8;47.06
2020;10;7;9;48.67
2020;10;7;10;49.52
2020;10;7;11;46.75
2020;10;7;12;44.85
2020;10;7;13;41.35
2020;10;7;14;38.4
2020;10;7;15;35.37
2020;10;7;16;34.21
2020;10;7;17;35.37
2020;10;7;18;40.03
2020;10;7;19;46.01
2020;10;7;20;52.97
2020;10;7;21;53.0
2020;10;7;22;51.61
2020;10;7;23;49.0
2020;10;7;24;45.67
2020;10;8;1;44.44
2020;10;8;2;44.07
2020;10;8;3;41.17
2020;10;8;4;40.81
2020;10;8;5;41.17
2020;10;8;6;41.86
2020;10;8;7;43.99
2020;10;8;8;47.99
2020;10;8;9;50.75
2020;10;8;10;47.99
2020;10;8;11;46.49
2020;10;8;12;43.32
2020;10;8;13;41.46
2020;10;8;14;41.17
2020;10;8;15;37.95
2020;10;8;16;35.02
2020;10;8;17;35.02
2020;10;8;18;36.0
2020;10;8;19;43.33
2020;10;8;20;51.85
2020;10;8;21;52.39
2020;10;8;22;51.95
2020;10;8;23;48.56
2020;10;8;24;46.15
2020;10;9;1;44.53
2020;10;9;2;42.88
2020;10;9;3;41.13
2020;10;9;4;40.5
2020;10;9;5;40.17
2020;10;9;6;40.17
2020;10;9;7;44.07
2020;10;9;8;48.56
2020;10;9;9;50.15
2020;10;9;10;50.11
2020;10;9;11;50.8
2020;10;9;12;47.9
2020;10;9;13;45.32
2020;10;9;14;43.77
2020;10;9;15;41.64
2020;10;9;16;38.64
2020;10;9;17;40.0
2020;10;9;18;43.63
2020;10;9;19;45.92
2020;10;9;20;50.07
2020;10;9;21;46.25
2020;10;9;22;37.76
2020;10;9;23;37.3
2020;10;9;24;33.54
2020;10;10;1;37.12
2020;10;10;2;32.28
2020;10;10;3;31.66
2020;10;10;4;29.2
2020;10;10;5;28.37
2020;10;10;6;27.75
2020;10;10;7;28.37
2020;10;10;8;31.66
2020;10;10;9;36.35
2020;10;10;10;38.33
2020;10;10;11;35.87
2020;10;10;12;31.52
2020;10;10;13;32.58
2020;10;10;14;29.49
2020;10;10;15;28.24
2020;10;10;16;27.61
2020;10;10;17;26.75
2020;10;10;18;26.25
2020;10;10;19;31.2
2020;10;10;20;40.67
2020;10;10;21;43.06
2020;10;10;22;37.38
2020;10;10;23;34.85
2020;10;10;24;33.19
2020;10;11;1;32.08
2020;10;11;2;28.3
2020;10;11;3;27.74
2020;10;11;4;25.75
2020;10;11;5;25.49
2020;10;11;6;25.87
2020;10;11;7;26.56
2020;10;11;8;26.15
2020;10;11;9;25.87
2020;10;11;10;26.02
2020;10;11;11;25.07
2020;10;11;12;24.25
2020;10;11;13;24.75
2020;10;11;14;25.0
2020;10;11;15;24.75
2020;10;11;16;22.75
2020;10;11;17;20.0
2020;10;11;18;20.75
2020;10;11;19;24.75
2020;10;11;20;29.51
2020;10;11;21;44.91
2020;10;11;22;41.44
2020;10;11;23;38.0
2020;10;11;24;32.5
2020;10;12;1;31.47
2020;10;12;2;29.0
2020;10;12;3;29.6
