Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,6,17,13.663075548326052,23.833979115890074,18.727101146812085,265.21953144725467,2.4278759533178538,168
2026,6,18,13.625477019764757,23.064728010005215,18.082156347848212,291.02778246636973,1.951341109370579,169
2026,6,19,13.287785020204392,24.51685276577693,18.86129469571952,274.4404202607098,1.9048432719224402,170
2026,6,20,13.81365518604505,25.231479187345155,19.532655311011126,284.1498128014177,1.9223368833660492,171
2026,6,21,14.004267484846117,25.630050045585524,19.838518687306983,313.48734814772695,1.9920251691597026,172
2026,6,22,14.094038408796951,25.76242145770616,20.063836815922222,309.98480227508486,1.9563272543055412,173
2026,6,23,14.313030088793274,26.251146591456433,20.459809943398803,328.4366292551349,1.9330822308405873,174
2026,6,24,14.640349735000383,27.897990279147727,21.576243693775943,324.85458792680896,1.9052270942025251,175
2026,6,25,16.04325388351299,29.065704428137018,22.84326058009567,338.4986878237803,2.2932593387030344,176
2026,6,26,16.663453588939436,29.663344640864423,23.624564895993768,333.5897507809262,2.0653381033024636,177
2026,6,27,17.021257064298197,29.260721586522745,23.24137657371975,340.96994562907753,2.1688798032197103,178
2026,6,28,15.965595355015626,27.67229490206564,22.04356482570218,349.9610987754166,2.986824391203114,179
2026,6,29,15.604260101938188,27.050205110627036,21.43973580235975,352.4951517063337,2.9135392664389688,180
2026,6,30,15.363524746209896,28.241736673604393,21.974914024987303,351.6357819876107,2.290037181389852,181
2026,7,1,15.345335135364598,27.729243584062615,21.989133929947585,315.0999888107385,2.0401148968579212,182
2026,7,2,15.962789944258452,27.406265993832484,21.757319548416678,342.65945464107585,1.8661679214082412,183
2026,7,3,16.244524524041015,28.712934915800066,22.48805068605259,322.22826941460454,2.2051975223407676,184
2026,7,4,16.899609917560586,27.1254765242802,21.942724426503663,350.935274560519,2.522585630371489,185
2026,7,5,15.932868888957213,27.074953375091308,21.530814895533457,349.97932312611374,2.0562138960600036,186
2026,7,6,15.951384000719067,28.271151539720606,22.394713668855434,350.14167819439564,2.066901554474276,187
2026,7,7,16.67568642239748,29.178279809953935,23.082363327011834,334.82196980304406,2.24296166764305,188
2026,7,8,17.02086202865856,29.43161477993764,23.257778519848948,351.1404559225011,2.319795178360398,189
2026,7,9,16.532217221933738,28.126325927484565,22.399412117916302,339.6814883897561,2.220108288134537,190
2026,7,10,16.050559965242744,28.668246603556792,22.38428770989459,333.35707398278396,1.9534033121027503,191
2026,7,11,16.901787124650472,29.3063465164192,23.10611287568722,336.1550146100131,1.788679278725381,192
2026,7,12,17.529394274596036,30.114901519388816,23.70078499255277,312.1175457592376,2.2304061273069613,193
2026,7,13,17.948754471231013,30.641683594468738,24.051255292670596,326.62769336187,2.1836602077536695,194
2026,7,14,17.675612138732298,28.925540446959037,23.097189754693694,321.36435633627565,2.3990275418162166,195
2026,7,15,17.146076457356884,29.5160480299882,23.27444674823413,336.1367792923591,2.060847583014023,196
2026,7,16,16.99893144054472,29.76425261325795,23.21170264603208,334.45652266655753,2.1862030823313283,197
2026,7,17,16.80881214441109,29.465709809127507,23.197192795089645,335.58269249442515,2.4033721456298345,198
2026,7,18,16.957501176658297,29.69957510930041,23.493157538170717,298.0056733703399,2.0423085447966636,199
2026,7,19,17.409792070188065,30.595401889215864,24.0332566729935,318.30417218550855,2.018197378911628,200
2026,7,20,17.30510779092582,29.485454192922884,23.4400414106859,319.4410648633793,1.9515359245219264,201
2026,7,21,17.08419368209241,29.12929294212806,23.19139816281002,321.5577364731287,2.358223155321554,202
2026,7,22,17.18454684364585,28.92665363481171,23.096469814585664,327.3120359732354,2.432016645491913,203
2026,7,23,17.45359795616851,28.314639585050955,22.93833666258565,311.4573249385439,2.4885658289592905,204
2026,7,24,16.494930944308006,28.420299219550717,22.478502740366892,329.6611366122813,2.0177833222528103,205
2026,7,25,16.476819296359277,30.25582088604673,23.424596884021106,326.75916022639683,1.8583931506222655,206
