Municipio,Potencia,Grupo,Fecha,Provincia
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Sant Feliu de Buixalleu,90.0,Solar,2008-09-24,Gerona
Juneda,99.0,Solar,2008-09-05,Lerida
Arbeca,99.0,Solar,2008-09-05,Lerida
Tàrrega,9.9,Solar,2008-08-22,Lerida
Tàrrega,29.7,Solar,2008-08-22,Lerida
Tàrrega,19.8,Solar,2008-08-22,Lerida
Tàrrega,19.8,Solar,2008-08-22,Lerida
Tàrrega,19.8,Solar,2008-08-22,Lerida
Tàrrega,1.0,Solar,2008-08-22,Lerida
Juneda,66.0,Solar,2008-09-15,Lerida
Juneda,33.0,Solar,2008-09-15,Lerida
Arbeca,99.6,Solar,2008-09-15,Lerida
Arbeca,99.6,Solar,2008-09-15,Lerida
Arbeca,62.25,Solar,2008-09-15,Lerida
Arbeca,37.35,Solar,2008-09-15,Lerida
Sant Fruitós de Bages,35.0,Solar,2008-08-12,Barcelona
Cornellà del Terri,9.9,Solar,2008-08-13,Gerona
Maçanet de la Selva,96.0,Solar,2008-08-13,Gerona
Vic,3.0,Solar,2008-08-13,Barcelona
Cabanelles,99.0,Solar,2008-08-13,Gerona
Sant Jaume de Llierca,99.5,Solar,2008-08-13,Gerona
Aleixar (L'),100.0,Solar,2008-08-13,Tarragona
Girona,15.6,Solar,2008-08-13,Gerona
Santa Perpètua de Mogoda,60.0,Solar,2008-08-14,Barcelona
Gurb,60.0,Solar,2008-08-14,Barcelona
Tallada d'Empordà (La),100.0,Solar,2008-08-14,Gerona
Viladamat,30.0,Solar,2008-08-18,Gerona
Pineda de Mar,15.0,Solar,2008-08-18,Barcelona
Font-rubí,23.4,Solar,2008-08-18,Barcelona
Llacuna (La),98.1,Solar,2008-08-18,Barcelona
Font-rubí,23.4,Solar,2008-08-18,Barcelona
Santa Coloma de Gramenet,99.75,Solar,2008-08-18,Barcelona
Torelló,9.9,Solar,2008-08-18,Barcelona
Torelló,40.0,Solar,2008-08-19,Barcelona
Palafrugell,4.7,Solar,2008-08-19,Gerona
Mont-ras,4.6,Solar,2008-08-19,Gerona
Alcarràs,54.0,Solar,2008-08-28,Lerida
Corbins,50.0,Solar,2008-08-28,Lerida
Riera de Gaià (La),10.5,Solar,2008-08-29,Tarragona
Corbins,10.0,Solar,2008-08-29,Lerida
Cornellà del Terri,75.0,Solar,2008-08-29,Gerona
Corbins,20.0,Solar,2008-08-29,Lerida
Anglesola,66.0,Solar,2008-08-29,Lerida
Gurb,50.0,Solar,2008-08-29,Barcelona
Ponts,39.6,Solar,2008-08-29,Lerida
Valls,72.0,Solar,2008-06-20,Tarragona
Juneda,100.0,Solar,2008-07-11,Lerida
Lleida,39.6,Solar,2008-07-24,Lerida
Tarragona,15.0,Solar,2008-07-28,Tarragona
Tarragona,50.0,Solar,2008-07-28,Tarragona
Castelló d'Empúries,3.8,Solar,2008-07-28,Gerona
Vilademuls,100.0,Solar,2008-07-30,Gerona
Besalú,33.0,Solar,2008-07-30,Gerona
Pobla de Claramunt (La),100.0,Solar,2008-07-30,Barcelona
Sant Hilari Sacalm,4.6,Solar,2008-07-30,Gerona
Sant Hilari Sacalm,2.5,Solar,2008-07-30,Gerona
Sant Joan les Fonts,15.0,Solar,2008-07-30,Gerona
Torelló,94.2,Solar,2008-07-31,Barcelona
Vilanova de Bellpuig,58.6,Solar,2008-07-31,Lerida
Barcelona,100.0,Solar,2008-07-31,Barcelona
Cabanes,99.0,Solar,2008-07-31,Gerona
Artesa de Segre,50.0,Solar,2008-08-07,Lerida
Isona i Conca Dellà,53.2,Solar,2008-08-11,Lerida
Martorelles,82.8,Solar,2008-08-12,Barcelona
Banyoles,40.0,Solar,2008-08-12,Gerona
Granollers,99.9,Solar,2008-08-12,Barcelona
Olvan,96.0,Solar,2008-08-22,Barcelona
Manresa,85.0,Solar,2008-08-26,Barcelona
Masies de Roda (Les),10.0,Solar,2008-08-27,Barcelona
Manlleu,2.75,Solar,2008-08-27,Barcelona
Santpedor,56.0,Solar,2008-08-29,Barcelona
Taradell,100.0,Solar,2008-08-29,Barcelona
Gurb,100.0,Solar,2008-08-29,Barcelona
Valls,2.5,Solar,2008-06-13,Tarragona
Porqueres,50.0,Solar,2008-07-10,Gerona
Sobremunt,12.6,Solar,2008-07-25,Barcelona
Sant Hilari Sacalm,100.0,Solar,2008-07-31,Gerona
Cornellà del Terri,11.4,Solar,2008-07-31,Gerona
Manresa,40.0,Solar,2008-07-31,Barcelona
Palau-saverdera,90.0,Solar,2008-07-31,Gerona
Castellví de la Marca,50.0,Solar,2008-07-31,Barcelona
Pineda de Mar,100.0,Solar,2008-07-31,Barcelona
Sant Jaume de Llierca,99.5,Solar,2008-07-31,Gerona
Roca del Vallès (La),99.0,Solar,2008-07-31,Barcelona
Girona,100.0,Solar,2008-07-31,Gerona
Arboç (L'),50.0,Solar,2008-07-31,Tarragona
Banyoles,40.0,Solar,2008-08-04,Gerona
Banyoles,30.0,Solar,2008-08-04,Gerona
Reus,40.0,Solar,2008-08-06,Tarragona
Tona,25.0,Solar,2008-08-06,Barcelona
Santa Coloma de Farners,30.0,Solar,2008-08-07,Gerona
Santa Cristina d'Aro,5.0,Solar,2008-08-08,Gerona
Anglesola,5.0,Solar,2008-08-11,Lerida
Girona,50.0,Solar,2008-08-26,Gerona
Torelló,30.0,Solar,2008-08-27,Barcelona
Amposta,90.0,Solar,2008-08-27,Tarragona
Torelló,45.0,Solar,2008-08-28,Barcelona
Sant Salvador de Guardiola,20.0,Solar,2008-08-28,Barcelona
Sant Andreu de la Barca,100.0,Solar,2008-08-28,Barcelona
Vilademuls,13.8,Solar,2008-08-28,Gerona
Biosca,80.0,Solar,2008-08-28,Lerida
Sentiu de Sió (La),400.0,Solar,2010-05-18,Lerida
Sentiu de Sió (La),100.0,Solar,2008-08-28,Lerida
Castellbell i el Vilar,100.0,Solar,2008-09-18,Barcelona
Sant Fruitós de Bages,100.0,Solar,2008-09-19,Barcelona
Montesquiu,5.0,Solar,2008-09-18,Barcelona
Roda de Ter,9.3,Solar,2008-09-19,Barcelona
Vic,99.5,Solar,2008-09-19,Barcelona
Mollet del Vallès,30.0,Solar,2008-09-19,Barcelona
Castelló d'Empúries,5.0,Solar,2008-09-19,Gerona
Masies de Roda (Les),19.65,Solar,2008-09-19,Barcelona
Hospitalet de Llobregat (L'),100.0,Solar,2008-09-22,Barcelona
Barcelona,16.5,Solar,2008-09-22,Barcelona
Gurb,15.0,Solar,2008-07-21,Barcelona
Sant Pere Pescador,100.0,Solar,2008-08-19,Gerona
Viladasens,60.75,Solar,2008-08-20,Gerona
Piera,100.0,Solar,2008-08-20,Barcelona
Aitona,100.0,Solar,2008-08-21,Lerida
Aitona,100.0,Solar,2008-08-21,Lerida
Torelló,40.0,Solar,2008-08-21,Barcelona
Torelló,20.0,Solar,2008-08-21,Barcelona
Torelló,20.0,Solar,2008-08-21,Barcelona
Golmés,88.0,Solar,2008-08-21,Lerida
Constantí,20.0,Solar,2008-08-27,Tarragona
Portella (La),90.0,Solar,2008-08-27,Lerida
Sant Vicenç de Torelló,80.0,Solar,2008-08-27,Barcelona
Banyeres del Penedès,79.65,Solar,2008-08-27,Tarragona
Santa Perpètua de Mogoda,60.0,Solar,2008-08-27,Barcelona
Torelló,60.0,Solar,2008-08-27,Barcelona
Ullà,15.0,Solar,2008-08-27,Gerona
Manresa,25.0,Solar,2008-08-27,Barcelona
Sant Carles de la Ràpita,100.0,Solar,2008-08-28,Tarragona
Tàrrega,100.0,Solar,2008-07-30,Lerida
Alcarràs,100.0,Solar,2008-07-31,Lerida
Borges Blanques (Les),3.5,Solar,2008-08-06,Lerida
Lliçà de Vall,20.0,Solar,2008-08-08,Barcelona
Pinell de Solsonès,49.5,Solar,2008-08-08,Lerida
Subirats,99.75,Solar,2008-08-08,Barcelona
Avinyó,99.9,Solar,2008-08-11,Barcelona
Isona i Conca Dellà,46.55,Solar,2008-08-13,Lerida
Torelló,11.4,Solar,2008-08-21,Barcelona
Cassà de la Selva,99.9,Solar,2008-08-22,Gerona
Lleida,29.9,Solar,2008-08-25,Lerida
Vic,34.95,Solar,2008-08-25,Barcelona
Castellnou de Seana,11.0,Solar,2008-08-25,Lerida
Mataró,9.3,Solar,2008-08-25,Barcelona
Argentona,36.0,Solar,2008-08-26,Barcelona
Golmés,80.0,Solar,2008-08-26,Lerida
Santa Perpètua de Mogoda,100.0,Solar,2008-08-26,Barcelona
Prat de Llobregat (El),15.0,Solar,2008-08-26,Barcelona
Tarragona,66.0,Solar,2008-08-26,Tarragona
Vila-sacra,4.2,Solar,2008-08-26,Gerona
Tarragona,54.0,Solar,2008-08-26,Tarragona
Montcada i Reixac,69.75,Solar,2008-08-26,Barcelona
Sabadell,41.0,Solar,2008-08-27,Barcelona
Bescanó,3.5,Solar,2008-08-28,Gerona
Omellons (Els),60.0,Solar,2008-08-28,Lerida
Navata,4.65,Solar,2008-08-29,Gerona
Vilobí d'Onyar,20.0,Solar,2008-09-01,Gerona
Bellmunt d'Urgell,100.0,Solar,2008-09-03,Lerida
Tornabous,99.75,Solar,2008-09-08,Lerida
Tornabous,11.0,Solar,2008-09-15,Lerida
Tornabous,27.5,Solar,2008-09-15,Lerida
Tornabous,16.5,Solar,2008-09-15,Lerida
Ripollet,10.5,Solar,2008-09-10,Barcelona
Santa Cecília de Voltregà,100.0,Solar,2008-09-10,Barcelona
Manresa,100.0,Solar,2008-09-10,Barcelona
Santa Perpètua de Mogoda,96.0,Solar,2008-09-10,Barcelona
Sallent,80.0,Solar,2008-09-10,Barcelona
Sant Llorenç Savall,15.0,Solar,2008-09-10,Barcelona
Sant Boi de Llobregat,100.0,Solar,2008-09-12,Barcelona
Gavà,30.0,Solar,2008-09-12,Barcelona
Gavà,45.0,Solar,2008-09-12,Barcelona
Manresa,1.0,Solar,2008-09-12,Barcelona
Granollers,30.0,Solar,2008-09-12,Barcelona
Gavà,100.0,Solar,2008-09-12,Barcelona
Artés,100.0,Solar,2008-09-12,Barcelona
Sant Quirze del Vallès,5.0,Solar,2008-09-12,Barcelona
Cassà de la Selva,15.0,Solar,2008-09-15,Gerona
Vilafranca del Penedès,50.0,Solar,2008-09-16,Barcelona
Granollers,59.4,Solar,2008-09-17,Barcelona
Saldes,59.4,Solar,2008-09-17,Barcelona
Badalona,8.8,Solar,2008-09-18,Barcelona
Veciana,100.0,Solar,2008-09-18,Barcelona
Badalona,18.4,Solar,2008-09-18,Barcelona
Barcelona,15.0,Solar,2008-09-18,Barcelona
Avellanes i Santa Linya (Les),100.0,Solar,2008-08-07,Lerida
Santa Maria de Merlès,60.0,Solar,2008-09-10,Barcelona
Sant Mateu de Bages,20.0,Solar,2008-09-10,Barcelona
Manlleu,75.0,Solar,2008-09-10,Barcelona
Reus,24.0,Solar,2008-09-10,Tarragona
Igualada,3.0,Solar,2008-09-10,Barcelona
Balsareny,98.5,Solar,2008-09-15,Barcelona
Manlleu,13.8,Solar,2008-09-15,Barcelona
Granollers,40.0,Solar,2008-09-17,Barcelona
Móra d'Ebre,5.0,Solar,2008-07-21,Tarragona
Borges Blanques (Les),3.5,Solar,2008-08-06,Lerida
Tàrrega,32.0,Solar,2008-08-07,Lerida
Pinell de Solsonès,99.0,Solar,2008-08-19,Lerida
Castellnou de Seana,22.0,Solar,2008-08-19,Lerida
Bellvís,35.0,Solar,2008-08-19,Lerida
Amposta,75.0,Solar,2008-08-27,Tarragona
Corbins,20.0,Solar,2008-08-29,Lerida
Cervera,77.0,Solar,2008-08-29,Lerida
Sant Joan les Fonts,100.0,Solar,2008-08-29,Gerona
Figueres,75.0,Solar,2008-08-29,Gerona
Caldes de Montbui,64.0,Solar,2008-08-29,Barcelona
Santa Maria de Palautordera,96.0,Solar,2008-09-02,Barcelona
Olesa de Montserrat,30.0,Solar,2008-09-03,Barcelona
Palafolls,50.0,Solar,2008-09-03,Barcelona
Escala (L'),5.0,Solar,2008-09-03,Gerona
"Esquirol, L'",45.0,Solar,2008-09-03,Barcelona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Palafolls,53.02,Solar,2008-09-04,Barcelona
Santa Coloma de Queralt,100.0,Solar,2008-09-04,Tarragona
Granadella (La),99.0,Solar,2008-09-05,Lerida
Reus,96.0,Solar,2008-09-05,Tarragona
Solsona,57.0,Solar,2008-09-05,Lerida
Castelló d'Empúries,9.9,Solar,2008-09-05,Gerona
Banyoles,48.0,Solar,2008-09-10,Gerona
Calaf,100.0,Solar,2008-09-16,Barcelona
Badalona,99.75,Solar,2008-09-16,Barcelona
Sant Fruitós de Bages,50.0,Solar,2008-09-16,Barcelona
Manresa,50.0,Solar,2008-09-16,Barcelona
Barcelona,100.0,Solar,2008-09-17,Barcelona
Olot,20.0,Solar,2008-08-06,Gerona
Sallent,20.0,Solar,2008-08-29,Barcelona
Sant Vicenç de Torelló,5.0,Solar,2008-08-29,Barcelona
Sant Vicenç de Torelló,100.0,Solar,2008-08-29,Barcelona
Lleida,45.0,Solar,2008-09-01,Lerida
Molins de Rei,59.4,Solar,2008-09-01,Barcelona
Vila-seca,100.0,Solar,2008-09-02,Tarragona
Riudecols,24.0,Solar,2008-09-02,Tarragona
Constantí,100.0,Solar,2008-09-02,Tarragona
Santa Coloma de Queralt,100.0,Solar,2008-09-03,Tarragona
Escala (L'),5.0,Solar,2008-09-03,Gerona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Banyoles,20.0,Solar,2008-09-05,Gerona
Girona,40.0,Solar,2008-09-05,Gerona
Celrà,5.0,Solar,2008-09-09,Gerona
Valls,80.0,Solar,2008-09-09,Tarragona
Bisbal d'Empordà (La),5.0,Solar,2008-09-09,Gerona
Tortosa,30.0,Solar,2008-09-09,Tarragona
Camós,40.0,Solar,2008-09-09,Gerona
Tortosa,30.0,Solar,2008-09-09,Tarragona
Òdena,100.0,Solar,2008-09-10,Barcelona
Abrera,21.9,Solar,2008-09-10,Barcelona
Callús,100.0,Solar,2008-09-10,Barcelona
Sant Salvador de Guardiola,35.0,Solar,2008-09-10,Barcelona
Manlleu,5.0,Solar,2008-09-10,Barcelona
Sant Llorenç Savall,15.0,Solar,2008-09-10,Barcelona
Igualada,8.5,Solar,2008-09-12,Barcelona
Santa Perpètua de Mogoda,96.0,Solar,2008-09-15,Barcelona
Hospitalet de Llobregat (L'),96.0,Solar,2008-09-15,Barcelona
Parets del Vallès,96.0,Solar,2008-09-15,Barcelona
Forès,5.0,Solar,2008-09-15,Tarragona
Vic,16.5,Solar,2008-09-15,Barcelona
Barcelona,15.0,Solar,2008-09-16,Barcelona
Vic,3.5,Solar,2008-09-16,Barcelona
Santa Maria de Palautordera,72.0,Solar,2008-09-16,Barcelona
Torelló,11.4,Solar,2008-09-17,Barcelona
Sant Fruitós de Bages,20.0,Solar,2008-09-22,Barcelona
Dosrius,2.3,Solar,2008-09-23,Barcelona
Polinyà,96.0,Solar,2008-09-23,Barcelona
Sant Martí de Tous,20.0,Solar,2008-09-23,Barcelona
Sant Pere de Riudebitlles,40.0,Solar,2008-09-24,Barcelona
Granollers,5.5,Solar,2008-09-05,Barcelona
Barcelona,60.0,Solar,2008-09-10,Barcelona
Lleida,100.0,Solar,2008-09-05,Lerida
Abrera,100.0,Solar,2008-09-08,Barcelona
Òdena,12.0,Solar,2008-09-09,Barcelona
Olius,22.5,Solar,2008-08-05,Lerida
Juneda,99.0,Solar,2008-08-07,Lerida
Sagàs,30.0,Solar,2008-08-29,Barcelona
"Esquirol, L'",100.0,Solar,2008-08-29,Barcelona
Bellvís,50.0,Solar,2008-08-29,Lerida
Olot,42.5,Solar,2008-08-29,Gerona
Sabadell,33.5,Solar,2008-08-29,Barcelona
Sant Feliu de Codines,48.0,Solar,2008-08-29,Barcelona
Vic,100.0,Solar,2008-08-29,Barcelona
Gurb,100.0,Solar,2008-08-29,Barcelona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Escala (L'),5.0,Solar,2008-09-04,Gerona
Corbera de Llobregat,5.0,Solar,2008-09-05,Barcelona
Sant Bartomeu del Grau,99.8,Solar,2008-09-05,Barcelona
Torelló,13.8,Solar,2008-09-05,Barcelona
Olost,15.0,Solar,2008-09-05,Barcelona
Balenyà,44.0,Solar,2008-09-05,Barcelona
Calldetenes,99.75,Solar,2008-09-05,Barcelona
Artés,40.0,Solar,2008-09-08,Barcelona
Santa Coloma de Gramenet,90.0,Solar,2008-09-08,Barcelona
Olost,15.0,Solar,2008-09-09,Barcelona
Parets del Vallès,96.0,Solar,2008-09-09,Barcelona
Hospitalet de Llobregat (L'),40.0,Solar,2008-09-09,Barcelona
"Esquirol, L'",96.0,Solar,2008-09-09,Barcelona
Barcelona,25.0,Solar,2008-09-09,Barcelona
Sant Andreu de la Barca,90.0,Solar,2008-09-09,Barcelona
Barcelona,99.75,Solar,2008-09-09,Barcelona
Granadella (La),99.0,Solar,2008-09-10,Lerida
Santa Maria d'Oló,50.0,Solar,2008-09-15,Barcelona
Castelló d'Empúries,2.75,Solar,2008-09-17,Gerona
Igualada,7.5,Solar,2008-09-18,Barcelona
Callús,25.0,Solar,2008-09-18,Barcelona
Barcelona,7.5,Solar,2008-09-19,Barcelona
Santpedor,100.0,Solar,2008-09-19,Barcelona
Sant Pere Sallavinera,80.0,Solar,2008-09-19,Barcelona
Torrelles de Foix,10.5,Solar,2008-09-22,Barcelona
Ullastrell,5.0,Solar,2008-09-22,Barcelona
Granollers,96.0,Solar,2008-09-22,Barcelona
Sant Just Desvern,8.25,Solar,2008-09-22,Barcelona
Barberà del Vallès,95.0,Solar,2008-09-22,Barcelona
Sant Adrià de Besòs,15.0,Solar,2008-09-22,Barcelona
Santpedor,100.0,Solar,2008-09-22,Barcelona
Cardona,12.0,Solar,2008-09-23,Barcelona
Mediona,100.0,Solar,2008-09-23,Barcelona
Roda de Berà,40.0,Solar,2008-07-10,Tarragona
Organyà,100.0,Solar,2008-07-29,Lerida
Callús,100.0,Solar,2008-07-29,Barcelona
Callús,100.0,Solar,2008-07-29,Barcelona
Borges del Camp (Les),5.0,Solar,2008-07-29,Tarragona
Vallbona d'Anoia,89.7,Solar,2008-07-29,Barcelona
Callús,80.0,Solar,2008-07-30,Barcelona
Sagàs,80.0,Solar,2008-07-31,Barcelona
Sallent,40.0,Solar,2008-08-22,Barcelona
Sant Vicenç de Castellet,40.0,Solar,2008-08-22,Barcelona
Granadella (La),96.6,Solar,2008-09-04,Lerida
Lles de Cerdanya,100.0,Solar,2008-09-05,Lerida
Pobla de Claramunt (La),54.0,Solar,2008-09-08,Barcelona
Valls,90.0,Solar,2008-09-10,Tarragona
Valls,80.0,Solar,2008-09-10,Tarragona
Valls,100.0,Solar,2008-09-17,Tarragona
Vila-seca,20.0,Solar,2008-09-16,Tarragona
Mollerussa,15.0,Solar,2008-09-01,Lerida
Vallbona de les Monges,5.0,Solar,2008-09-05,Lerida
Lleida,100.0,Solar,2008-09-05,Lerida
Porqueres,20.0,Solar,2008-09-08,Gerona
Barcelona,8.4,Solar,2008-09-10,Barcelona
Lladurs,100.0,Solar,2008-09-19,Lerida
Lladurs,100.0,Solar,2008-09-19,Lerida
Lladurs,100.0,Solar,2008-09-19,Lerida
Bovera,1000.0,Solar,2008-09-23,Lerida
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,55.2,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,13.8,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,41.4,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Vilalba dels Arcs,96.6,Solar,2008-09-26,Tarragona
Castellnou de Seana,49.5,Solar,2008-09-10,Lerida
Borges Blanques (Les),16.5,Solar,2008-09-10,Lerida
Manresa,45.0,Solar,2008-09-10,Barcelona
Juncosa,99.0,Solar,2008-09-10,Lerida
Terrassa,19.55,Solar,2008-09-12,Barcelona
Campllong,99.75,Solar,2008-09-15,Gerona
Sant Julià de Vilatorta,9.3,Solar,2008-09-17,Barcelona
Girona,32.0,Solar,2008-09-17,Gerona
Vandellòs i l'Hospitalet de l'Infant,65.0,Solar,2008-09-17,Tarragona
Sénia (La),100.0,Solar,2008-09-17,Tarragona
Torre-serona,3.3,Solar,2008-09-18,Lerida
Olot,11.4,Solar,2008-09-18,Gerona
Porqueres,60.0,Solar,2008-09-18,Gerona
Selva del Camp (La),100.0,Solar,2008-09-19,Tarragona
Riudoms,60.0,Solar,2008-09-19,Tarragona
Gironella,20.0,Solar,2008-09-23,Barcelona
Terrassa,100.0,Solar,2008-09-23,Barcelona
Girona,30.0,Solar,2008-09-24,Gerona
Fornells de la Selva,6.9,Solar,2008-09-25,Gerona
Mataró,2.5,Solar,2008-09-26,Barcelona
Mataró,6.5,Solar,2008-09-26,Barcelona
Calonge,4.6,Solar,2008-09-26,Gerona
Garriga (La),0.7,Solar,2008-09-26,Barcelona
Sant Jaume de Llierca,9.9,Solar,2008-09-26,Gerona
Sabadell,2.5,Solar,2008-09-29,Barcelona
Sant Pere de Torelló,5.0,Solar,2008-09-29,Barcelona
Montgai,99.75,Solar,2008-07-31,Lerida
Alcarràs,100.0,Solar,2008-07-31,Lerida
Vic,100.0,Solar,2008-09-10,Barcelona
Olot,99.9,Solar,2008-09-19,Gerona
Mataró,30.0,Solar,2008-09-17,Barcelona
Puig-reig,100.0,Solar,2008-09-22,Barcelona
Roda de Ter,37.8,Solar,2008-09-22,Barcelona
Sant Miquel de Campmajor,99.9,Solar,2008-09-23,Gerona
Banyoles,72.0,Solar,2008-09-23,Gerona
Vilanova i la Geltrú,10.0,Solar,2008-09-23,Barcelona
Mataró,30.0,Solar,2008-09-17,Barcelona
Aiguaviva,22.8,Solar,2008-09-24,Gerona
Vilademuls,3.0,Solar,2008-09-24,Gerona
Esponellà,15.0,Solar,2008-09-24,Gerona
Castellterçol,13.8,Solar,2008-09-25,Barcelona
Ullastret,36.9,Solar,2008-09-25,Gerona
Montmeló,67.9,Solar,2008-09-25,Barcelona
Granollers,13.8,Solar,2008-09-25,Barcelona
Castellbisbal,100.0,Solar,2008-09-26,Barcelona
Vic,30.0,Solar,2008-09-26,Barcelona
Castellgalí,5.0,Solar,2008-09-29,Barcelona
Balenyà,99.0,Solar,2008-09-29,Barcelona
Collbató,0.7,Solar,2008-09-29,Barcelona
Gironella,100.0,Solar,2008-09-29,Barcelona
Manresa,30.0,Solar,2008-09-29,Barcelona
Sagàs,100.0,Solar,2008-09-29,Barcelona
Garriguella,22.8,Solar,2008-09-15,Gerona
Cornellà del Terri,19.8,Solar,2008-09-16,Gerona
Riudellots de la Selva,15.0,Solar,2008-09-16,Gerona
Girona,2.5,Solar,2008-09-16,Gerona
Ciutadilla,45.0,Solar,2008-09-16,Lerida
Torrefarrera,16.5,Solar,2008-09-17,Lerida
Reus,15.0,Solar,2008-09-17,Tarragona
Cambrils,30.0,Solar,2008-09-17,Tarragona
Fontcoberta,30.0,Solar,2008-09-18,Gerona
Porqueres,60.0,Solar,2008-09-18,Gerona
Camós,11.0,Solar,2008-09-19,Gerona
Sant Hilari Sacalm,4.6,Solar,2008-09-19,Gerona
Ripoll,37.8,Solar,2008-09-19,Gerona
Manresa,25.1,Solar,2008-09-22,Barcelona
Granollers,98.0,Solar,2008-09-22,Barcelona
Sant Cugat del Vallès,5.0,Solar,2008-09-23,Barcelona
Cornellà de Llobregat,5.0,Solar,2008-09-23,Barcelona
Esplugues de Llobregat,10.0,Solar,2008-09-23,Barcelona
Argelaguer,69.9,Solar,2008-09-24,Gerona
Cornellà del Terri,23.25,Solar,2008-09-24,Gerona
Olesa de Montserrat,33.0,Solar,2009-11-13,Barcelona
Olesa de Montserrat,33.0,Solar,2008-09-25,Barcelona
Pobla de Claramunt (La),5.0,Solar,2008-09-25,Barcelona
Aiguaviva,5.0,Solar,2008-09-25,Gerona
Sant Julià de Vilatorta,99.0,Solar,2008-09-25,Barcelona
Piera,3.9,Solar,2008-09-25,Barcelona
Centelles,30.0,Solar,2008-09-25,Barcelona
Sant Quirze de Besora,11.4,Solar,2008-09-25,Barcelona
Barcelona,20.0,Solar,2008-09-26,Barcelona
Begues,9.9,Solar,2008-09-26,Barcelona
Mataró,5.0,Solar,2008-09-29,Barcelona
Vilosell (El),100.0,Solar,2008-09-15,Lerida
Súria,50.0,Solar,2008-09-15,Barcelona
Balaguer,99.8,Solar,2008-09-16,Lerida
Argentona,59.85,Solar,2008-09-19,Barcelona
Sant Celoni,30.0,Solar,2008-09-22,Barcelona
Castellar del Vallès,30.0,Solar,2008-09-22,Barcelona
Alcarràs,98.4,Solar,2008-09-22,Lerida
Franqueses del Vallès (Les),64.0,Solar,2008-09-22,Barcelona
Súria,50.0,Solar,2008-09-24,Barcelona
Caldes de Montbui,30.0,Solar,2008-09-24,Barcelona
Centelles,60.0,Solar,2008-09-25,Barcelona
Roca del Vallès (La),86.0,Solar,2008-09-25,Barcelona
Barcelona,11.4,Solar,2008-09-25,Barcelona
Masies de Roda (Les),8.25,Solar,2008-09-25,Barcelona
Sant Mateu de Bages,59.85,Solar,2008-09-25,Barcelona
Rubí,5.0,Solar,2008-09-26,Barcelona
Barcelona,12.6,Solar,2008-09-22,Barcelona
Badalona,30.0,Solar,2008-09-29,Barcelona
Ripollet,60.0,Solar,2008-09-29,Barcelona
Barcelona,2.5,Solar,2008-09-29,Barcelona
Sant Sadurní d'Anoia,20.0,Solar,2008-09-29,Barcelona
Sant Vicenç dels Horts,4.6,Solar,2008-09-29,Barcelona
Sitges,2.5,Solar,2008-09-29,Barcelona
Viladecans,3.8,Solar,2008-09-29,Barcelona
Sant Sadurní d'Anoia,3.8,Solar,2008-09-29,Barcelona
Barcelona,6.9,Solar,2008-09-29,Barcelona
Torà,79.2,Solar,2008-09-15,Lerida
Avellanes i Santa Linya (Les),49.5,Solar,2008-09-15,Lerida
Alguaire,80.0,Solar,2008-09-17,Lerida
Juneda,51.0,Solar,2008-09-17,Lerida
Os de Balaguer,99.75,Solar,2008-09-18,Lerida
Àger,50.0,Solar,2008-09-19,Lerida
Torres de Segre,99.75,Solar,2008-09-19,Lerida
Sant Martí de Riucorb,80.0,Solar,2008-09-19,Lerida
