Year,Month,Day,IPC Diario
2015,7,5,93.597
2015,7,6,93.597
2015,7,7,93.597
2015,7,8,93.597
2015,7,9,93.597
2015,7,10,93.597
2015,7,11,93.597
2015,7,12,93.597
2015,7,13,93.597
2015,7,14,93.597
2015,7,15,93.597
2015,7,16,93.597
2015,7,17,93.597
2015,7,18,93.597
2015,7,19,93.597
2015,7,20,93.597
2015,7,21,93.597
2015,7,22,93.597
2015,7,23,93.597
2015,7,24,93.597
2015,7,25,93.597
2015,7,26,93.597
2015,7,27,93.597
2015,7,28,93.597
2015,7,29,93.597
2015,7,30,93.597
2015,7,31,93.597
2015,8,1,93.286
2015,8,2,93.286
2015,8,3,93.286
2015,8,4,93.286
2015,8,5,93.286
2015,8,6,93.286
2015,8,7,93.286
2015,8,8,93.286
2015,8,9,93.286
2015,8,10,93.286
2015,8,11,93.286
2015,8,12,93.286
2015,8,13,93.286
2015,8,14,93.286
2015,8,15,93.286
2015,8,16,93.286
2015,8,17,93.286
2015,8,18,93.286
2015,8,19,93.286
2015,8,20,93.286
2015,8,21,93.286
2015,8,22,93.286
2015,8,23,93.286
2015,8,24,93.286
2015,8,25,93.286
2015,8,26,93.286
2015,8,27,93.286
2015,8,28,93.286
2015,8,29,93.286
2015,8,30,93.286
2015,8,31,93.286
2015,9,1,92.999
2015,9,2,92.999
2015,9,3,92.999
2015,9,4,92.999
2015,9,5,92.999
2015,9,6,92.999
2015,9,7,92.999
2015,9,8,92.999
2015,9,9,92.999
2015,9,10,92.999
2015,9,11,92.999
2015,9,12,92.999
2015,9,13,92.999
2015,9,14,92.999
2015,9,15,92.999
2015,9,16,92.999
2015,9,17,92.999
2015,9,18,92.999
2015,9,19,92.999
2015,9,20,92.999
2015,9,21,92.999
2015,9,22,92.999
2015,9,23,92.999
2015,9,24,92.999
2015,9,25,92.999
2015,9,26,92.999
2015,9,27,92.999
2015,9,28,92.999
2015,9,29,92.999
2015,9,30,92.999
2015,10,1,93.595
2015,10,2,93.595
2015,10,3,93.595
2015,10,4,93.595
2015,10,5,93.595
2015,10,6,93.595
2015,10,7,93.595
2015,10,8,93.595
2015,10,9,93.595
2015,10,10,93.595
2015,10,11,93.595
2015,10,12,93.595
2015,10,13,93.595
2015,10,14,93.595
2015,10,15,93.595
2015,10,16,93.595
2015,10,17,93.595
2015,10,18,93.595
2015,10,19,93.595
2015,10,20,93.595
2015,10,21,93.595
2015,10,22,93.595
2015,10,23,93.595
2015,10,24,93.595
2015,10,25,93.595
2015,10,26,93.595
2015,10,27,93.595
2015,10,28,93.595
2015,10,29,93.595
2015,10,30,93.595
2015,10,31,93.595
2015,11,1,93.937
2015,11,2,93.937
2015,11,3,93.937
2015,11,4,93.937
2015,11,5,93.937
2015,11,6,93.937
2015,11,7,93.937
2015,11,8,93.937
2015,11,9,93.937
2015,11,10,93.937
2015,11,11,93.937
2015,11,12,93.937
2015,11,13,93.937
2015,11,14,93.937
2015,11,15,93.937
2015,11,16,93.937
2015,11,17,93.937
2015,11,18,93.937
2015,11,19,93.937
2015,11,20,93.937
2015,11,21,93.937
2015,11,22,93.937
2015,11,23,93.937
2015,11,24,93.937
2015,11,25,93.937
2015,11,26,93.937
2015,11,27,93.937
2015,11,28,93.937
2015,11,29,93.937
2015,11,30,93.937
2015,12,1,93.663
2015,12,2,93.663
2015,12,3,93.663
2015,12,4,93.663
2015,12,5,93.663
2015,12,6,93.663
2015,12,7,93.663
2015,12,8,93.663
2015,12,9,93.663
2015,12,10,93.663
2015,12,11,93.663
2015,12,12,93.663
2015,12,13,93.663
2015,12,14,93.663
2015,12,15,93.663
2015,12,16,93.663
2015,12,17,93.663
2015,12,18,93.663
2015,12,19,93.663
2015,12,20,93.663
2015,12,21,93.663
2015,12,22,93.663
2015,12,23,93.663
2015,12,24,93.663
2015,12,25,93.663
2015,12,26,93.663
2015,12,27,93.663
2015,12,28,93.663
2015,12,29,93.663
2015,12,30,93.663
2015,12,31,93.663
2014,1,1,93.373
2014,1,2,93.373
2014,1,3,93.373
2014,1,4,93.373
2014,1,5,93.373
2014,1,6,93.373
2014,1,7,93.373
2014,1,8,93.373
2014,1,9,93.373
2014,1,10,93.373
2014,1,11,93.373
2014,1,12,93.373
2014,1,13,93.373
2014,1,14,93.373
2014,1,15,93.373
2014,1,16,93.373
2014,1,17,93.373
2014,1,18,93.373
2014,1,19,93.373
2014,1,20,93.373
2014,1,21,93.373
2014,1,22,93.373
2014,1,23,93.373
2014,1,24,93.373
2014,1,25,93.373
2014,1,26,93.373
2014,1,27,93.373
2014,1,28,93.373
2014,1,29,93.373
2014,1,30,93.373
2014,1,31,93.373
2014,2,1,93.333
2014,2,2,93.333
2014,2,3,93.333
2014,2,4,93.333
2014,2,5,93.333
2014,2,6,93.333
2014,2,7,93.333
2014,2,8,93.333
2014,2,9,93.333
2014,2,10,93.333
2014,2,11,93.333
2014,2,12,93.333
2014,2,13,93.333
2014,2,14,93.333
2014,2,15,93.333
2014,2,16,93.333
2014,2,17,93.333
2014,2,18,93.333
2014,2,19,93.333
2014,2,20,93.333
2014,2,21,93.333
2014,2,22,93.333
2014,2,23,93.333
2014,2,24,93.333
2014,2,25,93.333
2014,2,26,93.333
2014,2,27,93.333
2014,2,28,93.333
2014,3,1,93.541
2014,3,2,93.541
2014,3,3,93.541
2014,3,4,93.541
2014,3,5,93.541
2014,3,6,93.541
2014,3,7,93.541
2014,3,8,93.541
2014,3,9,93.541
2014,3,10,93.541
2014,3,11,93.541
2014,3,12,93.541
2014,3,13,93.541
2014,3,14,93.541
2014,3,15,93.541
2014,3,16,93.541
2014,3,17,93.541
2014,3,18,93.541
2014,3,19,93.541
2014,3,20,93.541
2014,3,21,93.541
2014,3,22,93.541
2014,3,23,93.541
2014,3,24,93.541
2014,3,25,93.541
2014,3,26,93.541
2014,3,27,93.541
2014,3,28,93.541
2014,3,29,93.541
2014,3,30,93.541
2014,3,31,93.541
2014,4,1,94.373
2014,4,2,94.373
2014,4,3,94.373
2014,4,4,94.373
2014,4,5,94.373
2014,4,6,94.373
2014,4,7,94.373
2014,4,8,94.373
2014,4,9,94.373
2014,4,10,94.373
2014,4,11,94.373
2014,4,12,94.373
2014,4,13,94.373
2014,4,14,94.373
2014,4,15,94.373
2014,4,16,94.373
2014,4,17,94.373
2014,4,18,94.373
2014,4,19,94.373
2014,4,20,94.373
2014,4,21,94.373
2014,4,22,94.373
2014,4,23,94.373
2014,4,24,94.373
2014,4,25,94.373
2014,4,26,94.373
2014,4,27,94.373
2014,4,28,94.373
2014,4,29,94.373
2014,4,30,94.373
2014,5,1,94.395
2014,5,2,94.395
2014,5,3,94.395
2014,5,4,94.395
2014,5,5,94.395
2014,5,6,94.395
2014,5,7,94.395
2014,5,8,94.395
2014,5,9,94.395
2014,5,10,94.395
2014,5,11,94.395
2014,5,12,94.395
2014,5,13,94.395
2014,5,14,94.395
2014,5,15,94.395
2014,5,16,94.395
2014,5,17,94.395
2014,5,18,94.395
2014,5,19,94.395
2014,5,20,94.395
2014,5,21,94.395
2014,5,22,94.395
2014,5,23,94.395
2014,5,24,94.395
2014,5,25,94.395
2014,5,26,94.395
2014,5,27,94.395
2014,5,28,94.395
2014,5,29,94.395
2014,5,30,94.395
2014,5,31,94.395
2014,6,1,94.421
2014,6,2,94.421
2014,6,3,94.421
2014,6,4,94.421
2014,6,5,94.421
2014,6,6,94.421
2014,6,7,94.421
2014,6,8,94.421
2014,6,9,94.421
2014,6,10,94.421
2014,6,11,94.421
2014,6,12,94.421
2014,6,13,94.421
2014,6,14,94.421
2014,6,15,94.421
2014,6,16,94.421
2014,6,17,94.421
2014,6,18,94.421
2014,6,19,94.421
2014,6,20,94.421
2014,6,21,94.421
2014,6,22,94.421
2014,6,23,94.421
2014,6,24,94.421
2014,6,25,94.421
2014,6,26,94.421
2014,6,27,94.421
2014,6,28,94.421
2014,6,29,94.421
2014,6,30,94.421
2014,7,1,93.533
2014,7,2,93.533
2014,7,3,93.533
2014,7,4,93.533
2014,7,5,93.533
2014,7,6,93.533
2014,7,7,93.533
2014,7,8,93.533
2014,7,9,93.533
2014,7,10,93.533
2014,7,11,93.533
2014,7,12,93.533
2014,7,13,93.533
2014,7,14,93.533
2014,7,15,93.533
2014,7,16,93.533
2014,7,17,93.533
2014,7,18,93.533
2014,7,19,93.533
2014,7,20,93.533
2014,7,21,93.533
2014,7,22,93.533
2014,7,23,93.533
2014,7,24,93.533
2014,7,25,93.533
2014,7,26,93.533
2014,7,27,93.533
2014,7,28,93.533
2014,7,29,93.533
2014,7,30,93.533
2014,7,31,93.533
2014,8,1,93.681
2014,8,2,93.681
2014,8,3,93.681
2014,8,4,93.681
2014,8,5,93.681
2014,8,6,93.681
2014,8,7,93.681
2014,8,8,93.681
2014,8,9,93.681
2014,8,10,93.681
2014,8,11,93.681
2014,8,12,93.681
2014,8,13,93.681
2014,8,14,93.681
2014,8,15,93.681
2014,8,16,93.681
2014,8,17,93.681
2014,8,18,93.681
2014,8,19,93.681
2014,8,20,93.681
2014,8,21,93.681
2014,8,22,93.681
2014,8,23,93.681
2014,8,24,93.681
2014,8,25,93.681
2014,8,26,93.681
2014,8,27,93.681
2014,8,28,93.681
2014,8,29,93.681
2014,8,30,93.681
2014,8,31,93.681
2014,9,1,93.824
2014,9,2,93.824
2014,9,3,93.824
2014,9,4,93.824
2014,9,5,93.824
2014,9,6,93.824
2014,9,7,93.824
2014,9,8,93.824
2014,9,9,93.824
2014,9,10,93.824
2014,9,11,93.824
2014,9,12,93.824
2014,9,13,93.824
2014,9,14,93.824
2014,9,15,93.824
2014,9,16,93.824
2014,9,17,93.824
2014,9,18,93.824
2014,9,19,93.824
2014,9,20,93.824
2014,9,21,93.824
2014,9,22,93.824
2014,9,23,93.824
2014,9,24,93.824
2014,9,25,93.824
2014,9,26,93.824
2014,9,27,93.824
2014,9,28,93.824
2014,9,29,93.824
2014,9,30,93.824
2014,10,1,94.261
2014,10,2,94.261
2014,10,3,94.261
2014,10,4,94.261
2014,10,5,94.261
2014,10,6,94.261
2014,10,7,94.261
2014,10,8,94.261
2014,10,9,94.261
2014,10,10,94.261
2014,10,11,94.261
2014,10,12,94.261
2014,10,13,94.261
2014,10,14,94.261
2014,10,15,94.261
2014,10,16,94.261
2014,10,17,94.261
2014,10,18,94.261
2014,10,19,94.261
2014,10,20,94.261
2014,10,21,94.261
2014,10,22,94.261
2014,10,23,94.261
2014,10,24,94.261
2014,10,25,94.261
2014,10,26,94.261
2014,10,27,94.261
2014,10,28,94.261
2014,10,29,94.261
2014,10,30,94.261
2014,10,31,94.261
2014,11,1,94.195
2014,11,2,94.195
2014,11,3,94.195
2014,11,4,94.195
2014,11,5,94.195
2014,11,6,94.195
2014,11,7,94.195
2014,11,8,94.195
2014,11,9,94.195
2014,11,10,94.195
2014,11,11,94.195
2014,11,12,94.195
2014,11,13,94.195
2014,11,14,94.195
2014,11,15,94.195
2014,11,16,94.195
2014,11,17,94.195
2014,11,18,94.195
2014,11,19,94.195
2014,11,20,94.195
2014,11,21,94.195
2014,11,22,94.195
2014,11,23,94.195
2014,11,24,94.195
2014,11,25,94.195
2014,11,26,94.195
2014,11,27,94.195
2014,11,28,94.195
2014,11,29,94.195
2014,11,30,94.195
2014,12,1,93.646
2014,12,2,93.646
2014,12,3,93.646
2014,12,4,93.646
2014,12,5,93.646
2014,12,6,93.646
2014,12,7,93.646
2014,12,8,93.646
2014,12,9,93.646
2014,12,10,93.646
2014,12,11,93.646
2014,12,12,93.646
2014,12,13,93.646
2014,12,14,93.646
2014,12,15,93.646
2014,12,16,93.646
2014,12,17,93.646
2014,12,18,93.646
2014,12,19,93.646
2014,12,20,93.646
2014,12,21,93.646
2014,12,22,93.646
2014,12,23,93.646
2014,12,24,93.646
2014,12,25,93.646
2014,12,26,93.646
2014,12,27,93.646
2014,12,28,93.646
2014,12,29,93.646
2014,12,30,93.646
2014,12,31,93.646
2013,1,1,93.188
2013,1,2,93.188
2013,1,3,93.188
2013,1,4,93.188
2013,1,5,93.188
2013,1,6,93.188
2013,1,7,93.188
2013,1,8,93.188
2013,1,9,93.188
2013,1,10,93.188
2013,1,11,93.188
2013,1,12,93.188
2013,1,13,93.188
2013,1,14,93.188
2013,1,15,93.188
2013,1,16,93.188
2013,1,17,93.188
2013,1,18,93.188
2013,1,19,93.188
2013,1,20,93.188
2013,1,21,93.188
2013,1,22,93.188
2013,1,23,93.188
2013,1,24,93.188
2013,1,25,93.188
2013,1,26,93.188
2013,1,27,93.188
2013,1,28,93.188
2013,1,29,93.188
2013,1,30,93.188
2013,1,31,93.188
2013,2,1,93.349
2013,2,2,93.349
2013,2,3,93.349
2013,2,4,93.349
2013,2,5,93.349
2013,2,6,93.349
2013,2,7,93.349
2013,2,8,93.349
2013,2,9,93.349
2013,2,10,93.349
2013,2,11,93.349
2013,2,12,93.349
2013,2,13,93.349
2013,2,14,93.349
2013,2,15,93.349
2013,2,16,93.349
2013,2,17,93.349
2013,2,18,93.349
2013,2,19,93.349
2013,2,20,93.349
2013,2,21,93.349
2013,2,22,93.349
2013,2,23,93.349
2013,2,24,93.349
2013,2,25,93.349
2013,2,26,93.349
2013,2,27,93.349
2013,2,28,93.349
2013,3,1,93.678
2013,3,2,93.678
2013,3,3,93.678
2013,3,4,93.678
2013,3,5,93.678
2013,3,6,93.678
2013,3,7,93.678
2013,3,8,93.678
2013,3,9,93.678
2013,3,10,93.678
2013,3,11,93.678
2013,3,12,93.678
2013,3,13,93.678
2013,3,14,93.678
2013,3,15,93.678
2013,3,16,93.678
2013,3,17,93.678
2013,3,18,93.678
2013,3,19,93.678
2013,3,20,93.678
2013,3,21,93.678
2013,3,22,93.678
2013,3,23,93.678
2013,3,24,93.678
2013,3,25,93.678
2013,3,26,93.678
2013,3,27,93.678
2013,3,28,93.678
2013,3,29,93.678
2013,3,30,93.678
2013,3,31,93.678
2013,4,1,94.028
2013,4,2,94.028
2013,4,3,94.028
2013,4,4,94.028
2013,4,5,94.028
2013,4,6,94.028
2013,4,7,94.028
2013,4,8,94.028
2013,4,9,94.028
2013,4,10,94.028
2013,4,11,94.028
2013,4,12,94.028
2013,4,13,94.028
2013,4,14,94.028
2013,4,15,94.028
2013,4,16,94.028
2013,4,17,94.028
2013,4,18,94.028
2013,4,19,94.028
2013,4,20,94.028
2013,4,21,94.028
2013,4,22,94.028
2013,4,23,94.028
2013,4,24,94.028
2013,4,25,94.028
2013,4,26,94.028
2013,4,27,94.028
2013,4,28,94.028
2013,4,29,94.028
2013,4,30,94.028
2013,5,1,94.201
2013,5,2,94.201
2013,5,3,94.201
2013,5,4,94.201
2013,5,5,94.201
2013,5,6,94.201
2013,5,7,94.201
2013,5,8,94.201
2013,5,9,94.201
2013,5,10,94.201
2013,5,11,94.201
2013,5,12,94.201
2013,5,13,94.201
2013,5,14,94.201
2013,5,15,94.201
2013,5,16,94.201
2013,5,17,94.201
2013,5,18,94.201
2013,5,19,94.201
2013,5,20,94.201
2013,5,21,94.201
2013,5,22,94.201
2013,5,23,94.201
2013,5,24,94.201
2013,5,25,94.201
2013,5,26,94.201
2013,5,27,94.201
2013,5,28,94.201
2013,5,29,94.201
2013,5,30,94.201
2013,5,31,94.201
2013,6,1,94.34
2013,6,2,94.34
2013,6,3,94.34
2013,6,4,94.34
2013,6,5,94.34
2013,6,6,94.34
2013,6,7,94.34
2013,6,8,94.34
2013,6,9,94.34
2013,6,10,94.34
2013,6,11,94.34
2013,6,12,94.34
2013,6,13,94.34
2013,6,14,94.34
2013,6,15,94.34
2013,6,16,94.34
2013,6,17,94.34
2013,6,18,94.34
2013,6,19,94.34
2013,6,20,94.34
2013,6,21,94.34
2013,6,22,94.34
2013,6,23,94.34
2013,6,24,94.34
2013,6,25,94.34
2013,6,26,94.34
2013,6,27,94.34
2013,6,28,94.34
2013,6,29,94.34
2013,6,30,94.34
2013,7,1,93.853
2013,7,2,93.853
2013,7,3,93.853
2013,7,4,93.853
2013,7,5,93.853
2013,7,6,93.853
2013,7,7,93.853
2013,7,8,93.853
2013,7,9,93.853
2013,7,10,93.853
2013,7,11,93.853
2013,7,12,93.853
2013,7,13,93.853
2013,7,14,93.853
2013,7,15,93.853
2013,7,16,93.853
2013,7,17,93.853
2013,7,18,93.853
2013,7,19,93.853
2013,7,20,93.853
2013,7,21,93.853
2013,7,22,93.853
2013,7,23,93.853
2013,7,24,93.853
2013,7,25,93.853
2013,7,26,93.853
2013,7,27,93.853
2013,7,28,93.853
2013,7,29,93.853
2013,7,30,93.853
2013,7,31,93.853
2013,8,1,94.145
2013,8,2,94.145
2013,8,3,94.145
2013,8,4,94.145
2013,8,5,94.145
2013,8,6,94.145
2013,8,7,94.145
2013,8,8,94.145
2013,8,9,94.145
2013,8,10,94.145
2013,8,11,94.145
2013,8,12,94.145
2013,8,13,94.145
2013,8,14,94.145
2013,8,15,94.145
2013,8,16,94.145
2013,8,17,94.145
2013,8,18,94.145
2013,8,19,94.145
2013,8,20,94.145
2013,8,21,94.145
2013,8,22,94.145
2013,8,23,94.145
2013,8,24,94.145
2013,8,25,94.145
2013,8,26,94.145
2013,8,27,94.145
2013,8,28,94.145
2013,8,29,94.145
2013,8,30,94.145
2013,8,31,94.145
2013,9,1,93.969
2013,9,2,93.969
2013,9,3,93.969
2013,9,4,93.969
2013,9,5,93.969
2013,9,6,93.969
2013,9,7,93.969
2013,9,8,93.969
2013,9,9,93.969
2013,9,10,93.969
2013,9,11,93.969
2013,9,12,93.969
2013,9,13,93.969
2013,9,14,93.969
2013,9,15,93.969
2013,9,16,93.969
2013,9,17,93.969
2013,9,18,93.969
2013,9,19,93.969
2013,9,20,93.969
2013,9,21,93.969
2013,9,22,93.969
2013,9,23,93.969
2013,9,24,93.969
2013,9,25,93.969
2013,9,26,93.969
2013,9,27,93.969
2013,9,28,93.969
2013,9,29,93.969
2013,9,30,93.969
2013,10,1,94.351
2013,10,2,94.351
2013,10,3,94.351
2013,10,4,94.351
2013,10,5,94.351
2013,10,6,94.351
2013,10,7,94.351
2013,10,8,94.351
2013,10,9,94.351
2013,10,10,94.351
2013,10,11,94.351
2013,10,12,94.351
2013,10,13,94.351
2013,10,14,94.351
2013,10,15,94.351
2013,10,16,94.351
2013,10,17,94.351
2013,10,18,94.351
2013,10,19,94.351
2013,10,20,94.351
2013,10,21,94.351
2013,10,22,94.351
2013,10,23,94.351
2013,10,24,94.351
2013,10,25,94.351
2013,10,26,94.351
2013,10,27,94.351
2013,10,28,94.351
2013,10,29,94.351
2013,10,30,94.351
2013,10,31,94.351
2013,11,1,94.547
2013,11,2,94.547
2013,11,3,94.547
2013,11,4,94.547
2013,11,5,94.547
2013,11,6,94.547
2013,11,7,94.547
2013,11,8,94.547
2013,11,9,94.547
2013,11,10,94.547
2013,11,11,94.547
2013,11,12,94.547
2013,11,13,94.547
2013,11,14,94.547
2013,11,15,94.547
2013,11,16,94.547
2013,11,17,94.547
2013,11,18,94.547
2013,11,19,94.547
2013,11,20,94.547
2013,11,21,94.547
2013,11,22,94.547
2013,11,23,94.547
2013,11,24,94.547
2013,11,25,94.547
2013,11,26,94.547
2013,11,27,94.547
2013,11,28,94.547
2013,11,29,94.547
2013,11,30,94.547
2013,12,1,94.632
2013,12,2,94.632
2013,12,3,94.632
2013,12,4,94.632
2013,12,5,94.632
2013,12,6,94.632
2013,12,7,94.632
2013,12,8,94.632
2013,12,9,94.632
2013,12,10,94.632
2013,12,11,94.632
2013,12,12,94.632
2013,12,13,94.632
2013,12,14,94.632
2013,12,15,94.632
2013,12,16,94.632
2013,12,17,94.632
2013,12,18,94.632
2013,12,19,94.632
2013,12,20,94.632
2013,12,21,94.632
2013,12,22,94.632
2013,12,23,94.632
2013,12,24,94.632
2013,12,25,94.632
2013,12,26,94.632
2013,12,27,94.632
2013,12,28,94.632
2013,12,29,94.632
2013,12,30,94.632
2013,12,31,94.632
2012,1,1,90.753
2012,1,2,90.753
2012,1,3,90.753
2012,1,4,90.753
2012,1,5,90.753
2012,1,6,90.753
2012,1,7,90.753
2012,1,8,90.753
2012,1,9,90.753
2012,1,10,90.753
2012,1,11,90.753
2012,1,12,90.753
2012,1,13,90.753
2012,1,14,90.753
2012,1,15,90.753
2012,1,16,90.753
2012,1,17,90.753
2012,1,18,90.753
2012,1,19,90.753
2012,1,20,90.753
2012,1,21,90.753
2012,1,22,90.753
2012,1,23,90.753
2012,1,24,90.753
2012,1,25,90.753
2012,1,26,90.753
2012,1,27,90.753
2012,1,28,90.753
2012,1,29,90.753
2012,1,30,90.753
2012,1,31,90.753
2012,2,1,90.847
2012,2,2,90.847
2012,2,3,90.847
2012,2,4,90.847
2012,2,5,90.847
2012,2,6,90.847
2012,2,7,90.847
2012,2,8,90.847
2012,2,9,90.847
2012,2,10,90.847
2012,2,11,90.847
2012,2,12,90.847
2012,2,13,90.847
2012,2,14,90.847
2012,2,15,90.847
2012,2,16,90.847
2012,2,17,90.847
2012,2,18,90.847
2012,2,19,90.847
2012,2,20,90.847
2012,2,21,90.847
2012,2,22,90.847
2012,2,23,90.847
2012,2,24,90.847
2012,2,25,90.847
2012,2,26,90.847
2012,2,27,90.847
2012,2,28,90.847
2012,2,29,90.847
2012,3,1,91.458
2012,3,2,91.458
2012,3,3,91.458
2012,3,4,91.458
2012,3,5,91.458
2012,3,6,91.458
2012,3,7,91.458
2012,3,8,91.458
2012,3,9,91.458
2012,3,10,91.458
2012,3,11,91.458
2012,3,12,91.458
2012,3,13,91.458
2012,3,14,91.458
2012,3,15,91.458
2012,3,16,91.458
2012,3,17,91.458
2012,3,18,91.458
2012,3,19,91.458
2012,3,20,91.458
2012,3,21,91.458
2012,3,22,91.458
2012,3,23,91.458
2012,3,24,91.458
2012,3,25,91.458
2012,3,26,91.458
2012,3,27,91.458
2012,3,28,91.458
2012,3,29,91.458
2012,3,30,91.458
2012,3,31,91.458
2012,4,1,92.743
2012,4,2,92.743
2012,4,3,92.743
2012,4,4,92.743
2012,4,5,92.743
2012,4,6,92.743
2012,4,7,92.743
2012,4,8,92.743
2012,4,9,92.743
2012,4,10,92.743
2012,4,11,92.743
2012,4,12,92.743
2012,4,13,92.743
2012,4,14,92.743
2012,4,15,92.743
2012,4,16,92.743
2012,4,17,92.743
2012,4,18,92.743
2012,4,19,92.743
2012,4,20,92.743
2012,4,21,92.743
2012,4,22,92.743
2012,4,23,92.743
2012,4,24,92.743
2012,4,25,92.743
2012,4,26,92.743
2012,4,27,92.743
2012,4,28,92.743
2012,4,29,92.743
2012,4,30,92.743
2012,5,1,92.606
2012,5,2,92.606
2012,5,3,92.606
2012,5,4,92.606
2012,5,5,92.606
2012,5,6,92.606
2012,5,7,92.606
2012,5,8,92.606
2012,5,9,92.606
2012,5,10,92.606
2012,5,11,92.606
2012,5,12,92.606
2012,5,13,92.606
2012,5,14,92.606
2012,5,15,92.606
2012,5,16,92.606
2012,5,17,92.606
2012,5,18,92.606
2012,5,19,92.606
2012,5,20,92.606
2012,5,21,92.606
2012,5,22,92.606
2012,5,23,92.606
2012,5,24,92.606
2012,5,25,92.606
2012,5,26,92.606
2012,5,27,92.606
2012,5,28,92.606
2012,5,29,92.606
2012,5,30,92.606
2012,5,31,92.606
2012,6,1,92.433
2012,6,2,92.433
2012,6,3,92.433
2012,6,4,92.433
2012,6,5,92.433
2012,6,6,92.433
2012,6,7,92.433
2012,6,8,92.433
2012,6,9,92.433
2012,6,10,92.433
2012,6,11,92.433
2012,6,12,92.433
2012,6,13,92.433
2012,6,14,92.433
2012,6,15,92.433
2012,6,16,92.433
2012,6,17,92.433
2012,6,18,92.433
2012,6,19,92.433
2012,6,20,92.433
2012,6,21,92.433
2012,6,22,92.433
2012,6,23,92.433
2012,6,24,92.433
2012,6,25,92.433
2012,6,26,92.433
2012,6,27,92.433
2012,6,28,92.433
2012,6,29,92.433
2012,6,30,92.433
2012,7,1,92.217
2012,7,2,92.217
2012,7,3,92.217
2012,7,4,92.217
2012,7,5,92.217
2012,7,6,92.217
2012,7,7,92.217
2012,7,8,92.217
2012,7,9,92.217
2012,7,10,92.217
2012,7,11,92.217
2012,7,12,92.217
2012,7,13,92.217
2012,7,14,92.217
2012,7,15,92.217
2012,7,16,92.217
2012,7,17,92.217
2012,7,18,92.217
2012,7,19,92.217
2012,7,20,92.217
2012,7,21,92.217
2012,7,22,92.217
2012,7,23,92.217
2012,7,24,92.217
2012,7,25,92.217
2012,7,26,92.217
2012,7,27,92.217
2012,7,28,92.217
2012,7,29,92.217
2012,7,30,92.217
2012,7,31,92.217
2012,8,1,92.736
2012,8,2,92.736
2012,8,3,92.736
2012,8,4,92.736
2012,8,5,92.736
2012,8,6,92.736
2012,8,7,92.736
2012,8,8,92.736
2012,8,9,92.736
2012,8,10,92.736
2012,8,11,92.736
2012,8,12,92.736
2012,8,13,92.736
2012,8,14,92.736
2012,8,15,92.736
2012,8,16,92.736
2012,8,17,92.736
2012,8,18,92.736
2012,8,19,92.736
2012,8,20,92.736
2012,8,21,92.736
2012,8,22,92.736
2012,8,23,92.736
2012,8,24,92.736
2012,8,25,92.736
2012,8,26,92.736
2012,8,27,92.736
2012,8,28,92.736
2012,8,29,92.736
2012,8,30,92.736
2012,8,31,92.736
2012,9,1,93.649
2012,9,2,93.649
2012,9,3,93.649
2012,9,4,93.649
2012,9,5,93.649
2012,9,6,93.649
2012,9,7,93.649
2012,9,8,93.649
2012,9,9,93.649
2012,9,10,93.649
2012,9,11,93.649
2012,9,12,93.649
2012,9,13,93.649
2012,9,14,93.649
2012,9,15,93.649
2012,9,16,93.649
2012,9,17,93.649
2012,9,18,93.649
2012,9,19,93.649
2012,9,20,93.649
2012,9,21,93.649
2012,9,22,93.649
2012,9,23,93.649
2012,9,24,93.649
2012,9,25,93.649
2012,9,26,93.649
2012,9,27,93.649
2012,9,28,93.649
2012,9,29,93.649
2012,9,30,93.649
2012,10,1,94.445
2012,10,2,94.445
2012,10,3,94.445
2012,10,4,94.445
2012,10,5,94.445
2012,10,6,94.445
2012,10,7,94.445
2012,10,8,94.445
2012,10,9,94.445
2012,10,10,94.445
2012,10,11,94.445
2012,10,12,94.445
2012,10,13,94.445
2012,10,14,94.445
2012,10,15,94.445
2012,10,16,94.445
2012,10,17,94.445
2012,10,18,94.445
2012,10,19,94.445
2012,10,20,94.445
2012,10,21,94.445
2012,10,22,94.445
2012,10,23,94.445
2012,10,24,94.445
2012,10,25,94.445
2012,10,26,94.445
2012,10,27,94.445
2012,10,28,94.445
2012,10,29,94.445
2012,10,30,94.445
2012,10,31,94.445
2012,11,1,94.328
2012,11,2,94.328
2012,11,3,94.328
2012,11,4,94.328
2012,11,5,94.328
2012,11,6,94.328
2012,11,7,94.328
2012,11,8,94.328
2012,11,9,94.328
2012,11,10,94.328
2012,11,11,94.328
2012,11,12,94.328
2012,11,13,94.328
2012,11,14,94.328
2012,11,15,94.328
2012,11,16,94.328
2012,11,17,94.328
2012,11,18,94.328
2012,11,19,94.328
2012,11,20,94.328
2012,11,21,94.328
2012,11,22,94.328
2012,11,23,94.328
2012,11,24,94.328
2012,11,25,94.328
2012,11,26,94.328
2012,11,27,94.328
2012,11,28,94.328
2012,11,29,94.328
2012,11,30,94.328
2012,12,1,94.394
2012,12,2,94.394
2012,12,3,94.394
2012,12,4,94.394
2012,12,5,94.394
2012,12,6,94.394
2012,12,7,94.394
2012,12,8,94.394
2012,12,9,94.394
2012,12,10,94.394
2012,12,11,94.394
2012,12,12,94.394
2012,12,13,94.394
2012,12,14,94.394
2012,12,15,94.394
2012,12,16,94.394
2012,12,17,94.394
2012,12,18,94.394
2012,12,19,94.394
2012,12,20,94.394
2012,12,21,94.394
2012,12,22,94.394
2012,12,23,94.394
2012,12,24,94.394
2012,12,25,94.394
2012,12,26,94.394
