_id,fecha_de_negociacion,producto_de_mibgas,precios_de_los_productos_mibgas
8461,2023-11-17,Producto trimestral Q+1,45.20000
8462,2023-11-18,Producto intradiario WD,37.64000
8463,2023-11-18,Producto diario D+1,38.12000
8464,2023-11-19,Producto intradiario WD,37.05000
8465,2023-11-19,Producto diario D+1,38.47000
8466,2023-11-20,Producto intradiario WD,38.02000
8467,2023-11-20,Producto diario D+1,39.84000
8468,2023-11-20,Producto mensual M+1,42.48000
8469,2023-11-20,Producto mensual M+2,45.15000
8470,2023-11-21,Producto intradiario WD,39.71000
8471,2023-11-21,Producto diario D+1,39.30000
8472,2023-11-21,Producto mensual M+1,41.55000
8473,2023-11-21,Producto mensual M+2,43.39000
8474,2023-11-22,Producto intradiario WD,40.24000
8475,2023-11-22,Producto diario D+1,39.71000
8476,2023-11-22,Producto mensual M+1,41.26000
8477,2023-11-22,Producto mensual M+2,42.85000
8478,2023-11-23,Producto intradiario WD,40.88000
8479,2023-11-23,Producto diario D+1,41.20000
8480,2023-11-23,Producto mensual M+1,42.92000
8481,2023-11-23,Producto mensual M+2,44.50000
8482,2023-11-23,Producto trimestral Q+1,45.35000
8483,2023-11-24,Producto intradiario WD,44.11000
8484,2023-11-24,Producto diario D+1,42.88000
8485,2023-11-24,Producto mensual M+1,43.77000
8486,2023-11-24,Producto trimestral Q+1,45.95000
8487,2023-11-25,Producto intradiario WD,43.35000
8488,2023-11-25,Producto diario D+1,43.29000
8489,2023-11-26,Producto intradiario WD,45.18000
8490,2023-11-26,Producto diario D+1,43.89000
8491,2023-11-27,Producto intradiario WD,42.40000
8492,2023-11-27,Producto diario D+1,41.56000
8493,2023-11-27,Producto mensual M+1,41.37000
8494,2023-11-27,Producto mensual M+2,43.40000
8495,2023-11-27,Producto anual Y+1,44.35000
8496,2023-11-28,Producto intradiario WD,41.14000
8497,2023-11-28,Producto diario D+1,40.42000
8498,2023-11-28,Producto mensual M+1,39.49000
8499,2023-11-28,Producto mensual M+2,41.10000
8500,2023-11-28,Producto trimestral Q+1,41.65000
8501,2023-11-29,Producto intradiario WD,38.99000
8502,2023-11-29,Producto diario D+1,38.16000
8503,2023-11-29,Producto mensual M+1,38.07000
8504,2023-11-29,Producto mensual M+2,39.37000
8505,2023-11-29,Producto mensual  M+3,42.30000
8506,2023-11-29,Producto trimestral Q+1,40.95000
8507,2023-11-30,Producto intradiario WD,38.34000
8508,2023-11-30,Producto diario D+1,37.90000
8509,2023-11-30,Producto mensual M+1,37.68000
8510,2023-11-30,Producto mensual M+2,39.40000
8511,2023-12-01,Producto intradiario WD,41.31000
8512,2023-12-01,Producto diario D+1,40.64000
8513,2023-12-01,Producto mensual M+1,40.60000
8514,2023-12-01,Producto mensual M+2,40.67000
8515,2023-12-02,Producto intradiario WD,42.11000
8516,2023-12-02,Producto diario D+1,42.50000
8517,2023-12-03,Producto intradiario WD,42.15000
8518,2023-12-03,Producto diario D+1,42.36000
8519,2023-12-04,Producto intradiario WD,40.39000
8520,2023-12-04,Producto diario D+1,39.12000
8521,2023-12-04,Producto mensual M+1,38.46000
8522,2023-12-04,Producto mensual M+2,39.45000
8523,2023-12-04,Producto trimestral Q+1,39.55000
8524,2023-12-04,Producto anual Y+1,39.65000
8525,2023-12-05,Producto intradiario WD,38.87000
8526,2023-12-05,Producto diario D+1,37.18000
8527,2023-12-05,Producto mensual M+1,36.94000
8528,2023-12-05,Producto mensual M+2,37.05000
8529,2023-12-05,Producto trimestral Q+1,37.90000
8530,2023-12-05,Producto anual Y+1,38.90000
8531,2023-12-06,Producto intradiario WD,36.85000
8532,2023-12-06,Producto diario D+1,36.76000
8533,2023-12-06,Producto mensual M+1,37.00000
8534,2023-12-07,Producto intradiario WD,38.16000
8535,2023-12-07,Producto diario D+1,37.44000
8536,2023-12-08,Producto intradiario WD,37.61000
8537,2023-12-08,Producto diario D+1,37.48000
8538,2023-12-09,Producto intradiario WD,33.72000
8539,2023-12-09,Producto diario D+1,36.10000
8540,2023-12-10,Producto intradiario WD,35.20000
8541,2023-12-10,Producto diario D+1,37.28000
8542,2023-12-11,Producto intradiario WD,35.38000
8543,2023-12-11,Producto diario D+1,34.07000
8544,2023-12-11,Producto mensual M+1,34.33000
8545,2023-12-11,Producto mensual M+2,34.65000
8546,2023-12-11,Producto trimestral Q+1,33.84000
8547,2023-12-12,Producto intradiario WD,33.28000
8548,2023-12-12,Producto diario D+1,32.64000
8549,2023-12-12,Producto mensual M+1,33.87000
8550,2023-12-12,Producto mensual M+2,34.05000
8551,2023-12-12,Producto trimestral Q+1,34.00000
8552,2023-12-13,Producto intradiario WD,32.59000
8553,2023-12-13,Producto diario D+1,32.74000
8554,2023-12-13,Producto mensual M+1,34.85000
8555,2023-12-14,Producto intradiario WD,32.42000
8556,2023-12-14,Producto diario D+1,32.31000
8557,2023-12-14,Producto mensual M+1,32.61000
8558,2023-12-14,Producto mensual M+2,33.16000
8559,2023-12-14,Producto trimestral Q+1,33.64000
8560,2023-12-14,Producto anual Y+1,34.85000
8561,2023-12-15,Producto intradiario WD,31.35000
8562,2023-12-15,Producto diario D+1,31.65000
8563,2023-12-15,Producto trimestral Q+1,32.35000
8564,2023-12-15,Producto anual Y+1,33.55000
8565,2023-12-16,Producto intradiario WD,34.14000
8566,2023-12-16,Producto diario D+1,33.21000
8567,2023-12-17,Producto intradiario WD,34.61000
8568,2023-12-17,Producto diario D+1,33.90000
8569,2023-12-18,Producto intradiario WD,34.98000
8570,2023-12-18,Producto diario D+1,32.73000
8571,2023-12-18,Producto mensual M+1,33.13000
8572,2023-12-18,Producto mensual M+2,34.55000
8573,2023-12-18,Producto trimestral Q+1,31.73000
8574,2023-12-19,Producto intradiario WD,32.05000
8575,2023-12-19,Producto diario D+1,31.14000
8576,2023-12-19,Producto mensual M+1,31.21000
8577,2023-12-19,Producto mensual M+2,31.85000
8578,2023-12-19,Producto trimestral Q+1,30.83000
8579,2023-12-19,Producto anual Y+1,33.05000
8580,2023-12-20,Producto intradiario WD,31.47000
8581,2023-12-20,Producto diario D+1,31.52000
8582,2023-12-20,Producto mensual M+1,31.73000
8583,2023-12-20,Producto mensual M+2,31.92000
8584,2023-12-20,Producto mensual  M+3,32.00000
8585,2023-12-20,Producto trimestral Q+1,31.70000
8586,2023-12-21,Producto intradiario WD,32.58000
8587,2023-12-21,Producto diario D+1,32.18000
8588,2023-12-21,Producto mensual M+1,33.11000
8589,2023-12-21,Producto mensual M+2,34.21000
8590,2023-12-21,Producto trimestral Q+1,33.85000
8591,2023-12-21,Producto anual Y+1,34.55000
8592,2023-12-22,Producto intradiario WD,31.55000
8593,2023-12-22,Producto diario D+1,31.60000
8594,2023-12-22,Producto mensual M+1,31.57000
8595,2023-12-22,Producto mensual M+2,33.00000
8596,2023-12-22,Producto trimestral Q+1,32.74000
8597,2023-12-22,Producto trimestral Q+2,33.09000
8598,2023-12-22,Producto trimestral Q+3,33.11000
8599,2023-12-23,Producto intradiario WD,31.85000
8600,2023-12-23,Producto diario D+1,32.46000
8601,2023-12-24,Producto intradiario WD,33.18000
8602,2023-12-24,Producto diario D+1,33.28000
8603,2023-12-25,Producto intradiario WD,35.87000
8604,2023-12-25,Producto diario D+1,34.18000
8605,2023-12-26,Producto intradiario WD,36.66000
8606,2023-12-26,Producto diario D+1,35.48000
8607,2023-12-27,Producto intradiario WD,35.84000
8608,2023-12-27,Producto diario D+1,34.32000
8609,2023-12-27,Producto mensual M+1,34.89000
8610,2023-12-27,Producto mensual M+2,35.00000
8611,2023-12-28,Producto intradiario WD,33.10000
8612,2023-12-28,Producto diario D+1,31.92000
8613,2023-12-28,Producto mensual M+1,32.20000
8614,2023-12-29,Producto intradiario WD,32.64000
8615,2023-12-29,Producto diario D+1,31.91000
8616,2023-12-29,Producto mensual M+1,32.05000
8617,2023-12-29,Producto mensual M+2,32.08000
8618,2023-12-29,Producto mensual  M+3,32.10000
8619,2023-12-30,Producto intradiario WD,29.93000
8620,2023-12-30,Producto diario D+1,30.11000
8621,2023-12-31,Producto intradiario WD,30.41000
8622,2023-12-31,Producto diario D+1,30.30000
8623,2024-01-01,Producto intradiario WD,31.22000
8624,2024-01-01,Producto diario D+1,30.96000
8625,2024-01-02,Producto intradiario WD,32.70000
8626,2024-01-02,Producto diario D+1,30.75000
8627,2024-01-02,Producto mensual M+1,30.79000
8628,2024-01-02,Producto mensual M+2,29.87000
8629,2024-01-02,Producto mensual  M+3,28.80000
8630,2024-01-02,Producto trimestral Q+1,28.80000
8631,2024-01-02,Producto trimestral Q+2,29.10000
8632,2024-01-02,Producto trimestral Q+3,32.86000
8633,2024-01-02,Producto anual Y+1,32.15000
8634,2024-01-03,Producto intradiario WD,31.40000
8635,2024-01-03,Producto diario D+1,31.59000
8636,2024-01-03,Producto mensual M+1,30.85000
8637,2024-01-03,Producto mensual M+2,31.45000
8638,2024-01-03,Producto mensual  M+3,31.34000
8639,2024-01-03,Producto trimestral Q+1,31.30000
8640,2024-01-03,Producto trimestral Q+2,31.50000
8641,2024-01-03,Producto trimestral Q+3,35.07000
8642,2024-01-03,Producto anual Y+1,33.75000
8643,2024-01-04,Producto intradiario WD,32.91000
8644,2024-01-04,Producto diario D+1,32.40000
8645,2024-01-04,Producto mensual M+1,32.05000
8646,2024-01-04,Producto mensual M+2,31.50000
8647,2024-01-04,Producto mensual  M+3,31.56000
8648,2024-01-04,Producto trimestral Q+1,31.50000
8649,2024-01-04,Producto trimestral Q+2,31.70000
8650,2024-01-04,Producto trimestral Q+3,35.02000
8651,2024-01-04,Producto anual Y+1,33.80000
8652,2024-01-05,Producto intradiario WD,33.87000
8653,2024-01-05,Producto diario D+1,33.05000
8654,2024-01-05,Producto mensual M+1,33.05000
8655,2024-01-05,Producto mensual M+2,32.99000
8656,2024-01-05,Producto mensual  M+3,32.71000
8657,2024-01-05,Producto trimestral Q+1,32.68000
8658,2024-01-05,Producto trimestral Q+2,32.81000
8659,2024-01-05,Producto trimestral Q+3,35.93000
8660,2024-01-05,Producto anual Y+1,34.19000
8661,2024-01-06,Producto intradiario WD,34.53000
8662,2024-01-06,Producto diario D+1,34.79000
8663,2024-01-07,Producto intradiario WD,37.55000
8664,2024-01-07,Producto diario D+1,36.82000
8665,2024-01-08,Producto intradiario WD,34.50000
8666,2024-01-08,Producto diario D+1,32.11000
8667,2024-01-08,Producto mensual M+1,30.83000
8668,2024-01-08,Producto mensual M+2,31.07000
8669,2024-01-08,Producto mensual  M+3,30.22000
8670,2024-01-08,Producto trimestral Q+1,30.25000
8671,2024-01-08,Producto trimestral Q+2,30.65000
8672,2024-01-08,Producto trimestral Q+3,33.97000
8673,2024-01-08,Producto anual Y+1,32.90000
8674,2024-01-09,Producto intradiario WD,31.48000
8675,2024-01-09,Producto diario D+1,31.16000
8676,2024-01-09,Producto mensual M+1,29.83000
8677,2024-01-09,Producto mensual M+2,29.93000
8678,2024-01-09,Producto mensual  M+3,30.10000
8679,2024-01-09,Producto trimestral Q+1,30.39000
8680,2024-01-09,Producto trimestral Q+2,30.50000
8681,2024-01-09,Producto trimestral Q+3,34.04000
8682,2024-01-09,Producto anual Y+1,32.70000
8683,2024-01-10,Producto intradiario WD,30.52000
8684,2024-01-10,Producto diario D+1,30.68000
8685,2024-01-10,Producto mensual M+1,29.43000
8686,2024-01-10,Producto mensual M+2,29.50000
8687,2024-01-10,Producto mensual  M+3,29.68000
8688,2024-01-10,Producto trimestral Q+1,30.53000
8689,2024-01-10,Producto trimestral Q+2,30.40000
8690,2024-01-10,Producto trimestral Q+3,33.86000
8691,2024-01-10,Producto anual Y+1,33.00000
8692,2024-01-11,Producto intradiario WD,30.59000
8693,2024-01-11,Producto diario D+1,30.31000
8694,2024-01-11,Producto mensual M+1,29.19000
8695,2024-01-11,Producto mensual M+2,29.52000
8696,2024-01-11,Producto mensual  M+3,29.87000
8697,2024-01-11,Producto trimestral Q+1,30.35000
8698,2024-01-11,Producto trimestral Q+2,30.20000
8699,2024-01-11,Producto trimestral Q+3,33.60000
8700,2024-01-11,Producto anual Y+1,32.50000
8701,2024-01-12,Producto intradiario WD,30.72000
8702,2024-01-12,Producto diario D+1,30.68000
8703,2024-01-12,Producto mensual M+1,30.08000
8704,2024-01-12,Producto mensual M+2,30.25000
8705,2024-01-12,Producto mensual  M+3,30.64000
8706,2024-01-12,Producto trimestral Q+1,30.65000
8707,2024-01-12,Producto trimestral Q+2,30.85000
8708,2024-01-12,Producto trimestral Q+3,34.10000
8709,2024-01-12,Producto anual Y+1,33.05000
8710,2024-01-13,Producto intradiario WD,33.86000
8711,2024-01-13,Producto diario D+1,32.36000
8712,2024-01-14,Producto intradiario WD,32.40000
8713,2024-01-14,Producto diario D+1,32.49000
8714,2024-01-15,Producto intradiario WD,29.89000
8715,2024-01-15,Producto diario D+1,29.42000
8716,2024-01-15,Producto mensual M+1,28.55000
8717,2024-01-15,Producto mensual M+2,28.74000
8718,2024-01-15,Producto mensual  M+3,28.65000
8719,2024-01-15,Producto trimestral Q+1,29.50000
8720,2024-01-15,Producto trimestral Q+2,29.30000
8721,2024-01-15,Producto trimestral Q+3,33.00000
8722,2024-01-15,Producto anual Y+1,31.95000
8723,2024-01-16,Producto intradiario WD,28.73000
8724,2024-01-16,Producto diario D+1,28.69000
8725,2024-01-16,Producto mensual M+1,28.31000
8726,2024-01-16,Producto mensual M+2,28.45000
8727,2024-01-16,Producto mensual  M+3,27.90000
8728,2024-01-16,Producto trimestral Q+1,29.50000
8729,2024-01-16,Producto trimestral Q+2,28.20000
8730,2024-01-16,Producto trimestral Q+3,31.48000
8731,2024-01-16,Producto anual Y+1,31.75000
8732,2024-01-17,Producto intradiario WD,26.63000
8733,2024-01-17,Producto diario D+1,27.06000
8734,2024-01-17,Producto mensual M+1,26.60000
8735,2024-01-17,Producto mensual M+2,26.45000
8736,2024-01-17,Producto mensual  M+3,27.00000
8737,2024-01-17,Producto trimestral Q+1,26.00000
8738,2024-01-17,Producto trimestral Q+2,26.38000
8739,2024-01-17,Producto trimestral Q+3,29.83000
8740,2024-01-17,Producto anual Y+1,30.35000
8741,2024-01-18,Producto intradiario WD,27.00000
8742,2024-01-18,Producto diario D+1,27.11000
8743,2024-01-18,Producto mensual M+1,26.48000
8744,2024-01-18,Producto mensual M+2,26.67000
8745,2024-01-18,Producto mensual  M+3,26.60000
8746,2024-01-18,Producto trimestral Q+1,27.68000
8747,2024-01-18,Producto trimestral Q+2,28.05000
8748,2024-01-18,Producto trimestral Q+3,31.72000
8749,2024-01-18,Producto anual Y+1,30.80000
8750,2024-01-19,Producto intradiario WD,28.43000
8751,2024-01-19,Producto diario D+1,27.86000
8752,2024-01-19,Producto mensual M+1,27.24000
8753,2024-01-19,Producto mensual M+2,27.25000
8754,2024-01-19,Producto mensual  M+3,27.40000
8755,2024-01-19,Producto trimestral Q+1,27.70000
8756,2024-01-19,Producto trimestral Q+2,28.40000
8757,2024-01-19,Producto trimestral Q+3,32.00000
8758,2024-01-19,Producto anual Y+1,31.10000
8759,2024-01-20,Producto intradiario WD,27.97000
8760,2024-01-20,Producto diario D+1,28.39000
8761,2024-01-21,Producto intradiario WD,27.02000
8762,2024-01-21,Producto diario D+1,27.90000
8763,2024-01-22,Producto intradiario WD,27.67000
8764,2024-01-22,Producto diario D+1,26.68000
8765,2024-01-22,Producto mensual M+1,26.00000
8766,2024-01-22,Producto mensual M+2,25.92000
8767,2024-01-22,Producto mensual  M+3,27.28000
8768,2024-01-22,Producto trimestral Q+1,27.75000
8769,2024-01-22,Producto trimestral Q+2,27.70000
8770,2024-01-22,Producto trimestral Q+3,31.44000
8771,2024-01-22,Producto anual Y+1,30.68000
8772,2024-01-23,Producto intradiario WD,27.36000
8773,2024-01-23,Producto diario D+1,26.91000
8774,2024-01-23,Producto mensual M+1,26.26000
8775,2024-01-23,Producto mensual M+2,25.65000
8776,2024-01-23,Producto mensual  M+3,26.81000
8777,2024-01-23,Producto trimestral Q+1,27.10000
8778,2024-01-23,Producto trimestral Q+2,27.80000
8779,2024-01-23,Producto trimestral Q+3,31.56000
8780,2024-01-23,Producto anual Y+1,30.70000
8781,2024-01-24,Producto intradiario WD,26.51000
8782,2024-01-24,Producto diario D+1,27.52000
8783,2024-01-24,Producto mensual M+1,27.29000
8784,2024-01-24,Producto mensual M+2,27.91000
8785,2024-01-24,Producto mensual  M+3,28.15000
8786,2024-01-24,Producto trimestral Q+1,28.41000
8787,2024-01-24,Producto trimestral Q+2,29.35000
8788,2024-01-24,Producto trimestral Q+3,33.01000
8789,2024-01-24,Producto anual Y+1,32.06000
8790,2024-01-25,Producto intradiario WD,28.97000
8791,2024-01-25,Producto diario D+1,27.20000
8792,2024-01-25,Producto mensual M+1,27.17000
8793,2024-01-25,Producto mensual M+2,27.27000
8794,2024-01-25,Producto mensual  M+3,27.31000
8795,2024-01-25,Producto trimestral Q+1,27.60000
8796,2024-01-25,Producto trimestral Q+2,27.80000
8797,2024-01-25,Producto trimestral Q+3,31.45000
8798,2024-01-25,Producto anual Y+1,31.05000
8799,2024-01-26,Producto intradiario WD,26.72000
8800,2024-01-26,Producto diario D+1,26.68000
8801,2024-01-26,Producto mensual M+1,26.53000
8802,2024-01-26,Producto mensual M+2,27.25000
8803,2024-01-26,Producto mensual  M+3,27.47000
8804,2024-01-26,Producto trimestral Q+1,27.65000
8805,2024-01-26,Producto trimestral Q+2,28.75000
8806,2024-01-26,Producto trimestral Q+3,32.43000
8807,2024-01-26,Producto anual Y+1,31.40000
8808,2024-01-27,Producto intradiario WD,27.17000
8809,2024-01-27,Producto diario D+1,27.36000
8810,2024-01-28,Producto intradiario WD,26.85000
8811,2024-01-28,Producto diario D+1,27.73000
8812,2024-01-29,Producto intradiario WD,28.37000
8813,2024-01-29,Producto diario D+1,27.84000
8814,2024-01-29,Producto mensual M+1,27.59000
8815,2024-01-29,Producto mensual M+2,27.68000
8816,2024-01-29,Producto mensual  M+3,28.06000
8817,2024-01-29,Producto trimestral Q+1,28.30000
8818,2024-01-29,Producto trimestral Q+2,28.50000
8819,2024-01-29,Producto trimestral Q+3,32.01000
8820,2024-01-29,Producto anual Y+1,31.30000
8821,2024-01-30,Producto intradiario WD,27.85000
8822,2024-01-30,Producto diario D+1,28.18000
